name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Koi Aap Sa,hi,"['Comedy', 'Drama', 'Romance']",14-10-2005,142,U,40000000,22480000,Disaster,"['Aftab Shivdasani', 'Dipannita Sharma', 'Himanshu Malik', 'Anita Hassanandani']",['Himesh Reshammiya'],['Partho Mitra'],"['Mahesh Pandey', 'Dheeraj Sarna']","['Ekta Kapoor', 'Shobha Kapoor', 'Prakash Pange', 'Ketan Gupta']",/Subtitle/Koi Aap Sa/Koi Aap Sa.srt,
Aashayein,hi,['Drama'],27-08-2010,120,NA,180000000,34675000,Disaster,"['John Abraham', 'Anaitha Nair', 'Girish Karnad', 'Farida Jalal', 'Prateeksha Lonkar', 'Jia Mustafa', 'Vikram Inamdar', 'Shreyas Talpade', 'Sonali Sachdev']","['Pritam Chakraborty', 'Shiraz Uppal']",['Nagesh Kukunoor'],['Nagesh Kukunoor'],[],/Subtitle/Aashayein/Aashayein.srt,
Manto,hi,"['Biography', 'Drama']",24-05-2018,112,UA,--,43100000,Disaster,"['Nawazuddin Siddiqui', 'Rasika Dugal', 'Tahir Raj Bhasin', 'Feryna Wazheir', 'Chandan Roy Sanyal', 'Rishi Kapoor', 'Inaamulhaq', 'Ranvir Shorey', 'Rajshri Deshpande', 'Ila Arun', 'Divya Dutta', 'Paresh Rawal', 'Tillotama Shome', 'Shashank Arora', 'Bhanu Uday', 'Sadat Pervez', 'Nazma Ali Shaikh', 'Ashwini Giri', 'Purab Kohli', 'Vihaan Das Maskara', 'Priyanka Misal', 'Vedika Dutt', 'Mruga Umrania', 'Jean-Pierre Le Calvez', 'Lacey Haines', 'Zorawar Shukla', 'Rusi Mistry', 'Takesh Singh', 'Sadat Shamsi', 'Madhurjeet Sarghi', 'Manjula Sanjay Shettigar', 'Chirag Modi', 'Anika Tiwari', 'Bhanu Uday Singh', 'Nancy Thakkar', 'Mahabir Bhullar', 'Kulbir Badesron', 'Bachan Pachera', 'Galsar Sanjay', 'Nilesh Parmar', 'Palkesh Agrawal', 'Shraddha Suthar', 'Kalpana Gargekar', 'Nisarg Trivedi', 'Khushi Hajare', 'Garima Tiwari', 'Shahnawaz Pradhan', 'Rajan Thakkar', 'Murzban Vatcha', 'Govind Pandey', 'Rajeev Bharadwaj', 'Dharmendra Gupta', 'Neeraj Kabi', 'Danish Husain', 'Vijay Varma']","['Resul Pookutty', 'Sneha Khanwalkar', 'Vijay Kumar', 'Samuel Aïchoun', 'Abhishek Tripathy', 'Antoine Gervais', 'Raftaar']",['Nandita Das'],[],"['Prasanth Kumar', 'Nishith Dadhich', 'Sandrine Brauer', 'Sameer Dixit', 'Jatish Varma', 'Nirang Desai', 'Sanjeev Kumar Nair', 'Shubham Sanjay Shevade']",/Subtitle/Manto/Manto.srt,
Chal Chala Chal,hi,"['Action', 'Comedy', 'Crime', 'Drama']",06-02-2009,138,NA,80000000,17800000,Disaster,"['Om Puri', 'Govinda', 'Rajpal Yadav']",[],[],[],[],/Subtitle/Chal Chala Chal/Chal Chala Chal.srt,
Teen Thay Bhai,hi,"['Comedy', 'Drama']",15-04-2011,NA,NA,110000000,33700000,Disaster,"['Om Puri', 'Deepak Dobriyal', 'Shreyas Talpade', 'Ragini Khanna', 'Yograj Singh']","['Daler Mehndi', 'Rajat Dholakia', 'Sukhwinder Singh', 'Ranjit Barot']","['Rakeysh Omprakash Mehra', 'Mrighdeep Singh Lamba']","['Mrighdeep Singh Lamba', 'Gautam Mehra', 'Mehul Suri']",[],/Subtitle/Teen Thay Bhai/Teen Thay Bhai.srt,
Lekar Hum Deewana Dil,hi,"['Comedy', 'Romance']",04-07-2014,140,NA,28200000,45360000,Disaster,"['Armaan Jain', 'Deeksha Seth', 'Sudeep Sahir', 'Nikita Dutta']","['Shiraz Uppal', 'Jonita Gandhi']",['Arif Ali'],[],[],/Subtitle/Lekar Hum Deewana Dil/Lekar Hum Deewana Dil.srt,
Tum Milo Toh Sahi,hi,"['Comedy', 'Drama']",14-03-2010,128,U,120000000,28600000,Disaster,"['Kishore Nandlaskar', 'Nana Patekar', 'Dimple Kapadia', 'Sunil Shetty', 'Vidya Malvade', 'Rehan Khan', 'Anjana Sukhani', 'Mohnish Behl']",[],['Kabir Sadanand'],[],[],/Subtitle/Tum Milo Toh Sahi/Tum Milo Toh Sahi.srt,
Shagird,hi,"['Action', 'Crime', 'Drama', 'Thriller']",13-05-2011,143,UA,120000000,25900000,Disaster,"['Nana Patekar', 'Mohit Ahlawat', 'Rimi Sen', 'Zakir Hussain', 'Kishori Shahane', 'Rajendra Sethi']",['Abhishek Ray'],['Tigmanshu Dhulia'],['Kamlesh Pandey'],"['Hussain Shaikh', 'Naeema H Shaikh']",/Subtitle/Shagird/Shagird.srt,
Classic Dance Of Love,hi,['Drama'],01-01-2005,NA,A,37500000,10226250,Disaster,"['Mithun Chakraborty', 'Meghna Naidu']",[],[],[],[],/Subtitle/Classic Dance Of Love/Classic Dance Of Love.srt,
Speedy Singhs,hi,"['Comedy', 'Drama', 'Sport']",30-09-2011,101,UA,350000000,34400000,Disaster,"['Vinay Virmani', 'Camilla Belle', 'Rob Lowe', 'Anupam Kher', 'Russell Peters', 'Gurpreet Ghuggi', 'Sakina Jaffrey', 'Noureen DeWulf', 'Kashish Suri', 'Pamela Sinha', 'Prem Singh', 'Al Mukaddam', 'Ali Hassan', 'Rup Magon', 'Lee Romohr', 'Judah Katz', 'Charlie Wadhwa', 'Kabul Singh', 'Liam Ruparell', 'Parminder Singh', 'Amarinder Singh', 'Daniel DeSanto', 'Pamela Lajoie', 'Meher Pavri', 'Anoop Singh', 'Maahim Suri', 'Navi Dhanoa', 'Jamie Stephens', 'Joe Bowen', 'Ranjit Chowdhry', 'Drake', 'Akshay Kumar', 'Ludacris', 'Jassi Sidhu']","['Sandeep Chowta', 'Paul Intson']",['Rob Lieberman'],"['Jeff Schechter', 'Noel S Baker']","['Deirdre Bowen', 'Don Carmody', 'André Rouleau', 'Matty Simmons', 'Clayton Peters', 'Frank Siracusa', 'Andrea Raffaghello', 'Julie Lawrence', 'Pauline Dhillon']",/Subtitle/Speedy Singhs/Speedy Singhs.srt,
Do Lafzon Ki Kahani,hi,"['Action', 'Drama', 'Romance', 'Sport']",10-06-2016,128,UA,110000000,40900000,Disaster,"['Kajal Agarwal', 'Randeep Hooda', 'Anil George', 'Yuri Suri']",[],['Deepak Tijori'],['Girish Dhamija'],['Dhaval Jayantilal Gada'],/Subtitle/Do Lafzon Ki Kahani/Do Lafzon Ki Kahani.srt,
Maharathi,hi,"['Crime', 'Drama', 'Mystery', 'Thriller']",04-12-2008,114,U,95000000,28000000,Disaster,"['Paresh Rawal', 'Neha Dhupia', 'Tara Sharma', 'Boman Irani', 'Om Puri', 'Ashwin Nayak', 'Naseeruddin Shah']",['Shibani Kashyap'],['Shivam Nair'],[],['Dhilin Mehta'],/Subtitle/Maharathi/Maharathi.srt,
Aazaan,hi,"['Action', 'Musical', 'Thriller']",14-10-2011,125,A,330000000,26300000,Disaster,[],"['Salim Merchant', 'Sulaiman Merchant']",['Prashant Chadha'],['Prashant Chadha'],[],/Subtitle/Aazaan/Aazaan.srt,
Ahista Ahista,hi,"['Drama', 'Romance']",18-08-2006,122,U,40000000,23100000,Disaster,"['Abhay Deol', 'Soha Ali Khan', 'Shayan Munshi', 'Murad Ali', 'Sohrab Ardeshir', 'Richa Chadha', 'Brijendra Kala', 'D. Santosh']","['Himesh Reshammiya', 'Abhishek Ray']","['Arif Ali', 'Shivam Nair', 'Yashika Dhillon']",['Imtiaz Ali'],"['Anjum Rizvi', 'Naren Kumar']",/Subtitle/Ahista Ahista/Ahista Ahista.srt,
Papa The Great,hi,['Family'],18-03-2000,143,UA,17500000,6744750,Disaster,"['Nagma', 'Satya Prakash', 'Master Bobby', 'Satish Kaushik', 'Laxmikant Berde', 'Mahavir Shah', 'Anil Dhawan', 'Shama Deshpande', 'Shatrughan Sinha', 'Razak Khan', 'Shashi Kiran']",['Aditya Narayan'],"['Anubhav Sinha', 'K. Bhagyaraj']",[],[],/Subtitle/Papa The Great/Papa The Great.srt,
Jeena Isi Ka Naam Hai,hi,['Drama'],03-03-2017,173,NA,--,3150000,Disaster,"['Arbaaz Khan', 'Himansh Kohli', 'Ashutosh Rana', 'Manjari Phadnis', 'Prem Chopra', 'Rati Agnihotri', 'Supriya Pathak']",[],['Keshhav Panneriy'],['Amreetaa Roy'],[],/Subtitle/Jeena Isi Ka Naam Hai/Jeena Isi Ka Naam Hai.srt,
Kuch Kuch Locha Hai,hi,"['Comedy', 'Drama']",08-05-2015,143,A,150000000,35100000,Disaster,"['Ram Kapoor', 'Evelyn Sharma', 'Navdeep Chabbra', 'Sunny Leone']",['Asees Kaur'],['Devang Dholakia'],[],[],/Subtitle/Kuch Kuch Locha Hai/Kuch Kuch Locha Hai.srt,
The Body,hi,"['Mystery', 'Thriller']",13-12-2019,101,A,190000000,39800000,Disaster,"['Emraan Hashmi', 'Sobhita Dhulipala', 'Rishi Kapoor', 'Rukhsar Rehman', 'Vedhika', 'Anupam Bhattacharya', 'Natašha Stanković', 'Scarlett Mellish Wilson']","['Himesh Reshammiya', 'Clinton Cerejo', 'Ajith Abraham George', 'Tanishk Bagchi', 'Shamir Tandon', 'Arko Pravo Mukherjee', 'Shreya Ghoshal', 'Neha Kakkar', 'Jubin Nautiyal', 'Tulsi Kumar', 'Y.D. Manoj', 'Dhanush Nayanar']","['Jeethu Joseph', 'Arfaz Ayub', 'Nikita Katakwar', 'Sachin Pathak']","['Kumaar', 'Oriol Paulo', 'Lara Sendim', 'Manoj Muntashir', 'Sameer Anjaan']","['Suresh Balaje', 'George Pius Tharayil', 'Sunir Kheterpal', 'Gaurav Bose', 'Gagan J.S. Bindra', 'Amit Ajit Naik']",/Subtitle/The Body/The Body.srt,
Warning,hi,"['Adventure', 'Thriller']",27-09-2013,109,A,100000000,34500000,Disaster,['Madhurima Tuli'],['Sharib Sabri'],"['Anubhav Sinha', 'Gurmmeet Singh']",[],[],/Subtitle/Warning/Warning.srt,
Hello Darling,hi,"['Comedy', 'Drama']",25-08-2010,104,NA,110000000,26200000,Disaster,"['Gul Panag', 'Isha Koppikar', 'Javed Jaffrey', 'Celina Jaitly', 'Sunny Deol']",[],['Manoj Tiwari'],[],[],/Subtitle/Hello Darling/Hello Darling.srt,
Go,hi,"['Crime', 'Drama', 'Romance', 'Thriller']",05-10-2007,110,NA,55000000,20600000,Disaster,"['Priyanka Kothari', 'Kay Kay Menon', 'Rajpal Yadav', 'Priyanka Sharma', 'Ravi Kale', 'Roger Danuarta', 'Shereveer Vakil', 'Govind Namdeo', 'Shazad Latif']",['Sneha Khanwalkar'],"['Ram Gopal Varma', 'Manish Shrivastav', 'Sheel Nimbalkar']",[],[],/Subtitle/Go/Go.srt,
Geeta Mera Naam,hi,"['Action', 'Drama', 'Thriller']",19-01-1974,NA,A,4000000,5336600,Disaster,"['Sunil Dutt', 'Sadhana', 'Feroz Khan', 'Helen', 'Agha', 'Birbal', 'Keshto Mukherjee', 'Murad', 'Rajendra Nath', 'Achala Sachdev']","['Asha Bhosle', 'Lata Mangeshkar']",['Sadhana'],[],[],/Subtitle/Geeta Mera Naam/Geeta Mera Naam.srt,
Ek Chalis Ki Last Local,hi,"['Adventure', 'Comedy', 'Crime', 'Drama']",18-05-2007,143,A,35000000,25000000,Disaster,"['Abhay Deol', 'Neha Dhupia', 'Nawazuddin Siddiqui', 'Vinay Apte', 'Ashok Samarth', 'Deepak Shirke', 'Veerendra Saxena', 'Amit Mistry', 'Snehal Dabi', 'Ashwin Mushran', 'Kishore Kadam', 'Jack Gilinsky']",['Ankur Mukherjee'],['Sanjay Khanduri'],"['Raghuvir Shekhawat', 'Sanjay Khanduri']","['Bharat Shah', 'R V Naidu']",/Subtitle/Ek Chalis Ki Last Local/Ek Chalis Ki Last Local.srt,
Fareb,hi,"['Drama', 'Thriller']",08-07-2005,129,A,35000000,10834800,Disaster,"['Shilpa Shetty', 'Shamita Shetty', 'Manoj Bajpayee', 'Bakul Thakkar', 'Parmeet Sethi']",['Anu Malik'],['Deepak Tijori'],[],[],/Subtitle/Fareb/Fareb.srt,
Welcome To New York,hi,"['Comedy', 'Drama']",23-02-2018,118,UA,360000000,58440000,Disaster,"['Sonakshi Sinha', 'Diljit Dosanjh', 'Lara Dutta', 'Ritesh Deshmukh', 'Boman Irani', 'Rana Daggubati', 'Sushant Singh Rajput', 'Aditya Roy Kapur', 'Alia Bhatt', 'Katrina Kaif', 'Salman Khan', 'Arbaaz Khan', 'Preity Zinta', 'Sunil Shetty', 'Tiger Shroff', 'Varun Dhawan', 'Disha Patani', 'Neha Dhupia', 'Taapsee Pannu', 'Shahid Kapoor', 'Arjun Kapoor', 'Sonu Sood', 'Emraan Hashmi', 'Sohail Khan', 'Hiten Patel', 'Sonia Goswami', 'Kerrieanne Booker', 'Raj Awasti']","['Wajid Khan', 'Meet Bros Anjjan', 'Parikshit Lalwani', 'Shamir Tandon', 'Juan Carlos Rodríguez', 'Dhvani Bhanushali']",['Chakri Toleti'],"['Dheeraj Rattan', 'Aakash Kaushik']","['Vashu Bhagnani', 'Amarjeet Singh', 'Deepshika Deshmukh', 'Sabbas Joseph', 'Naila Mughal', 'Sahil Baber Khan', 'Rakesh Shah']",/Subtitle/Welcome To New York/Welcome To New York.srt,
Return Of Hanuman,hi,"['Animation', 'Action', 'Adventure', 'Family']",28-12-2007,110,U,160000000,25600000,Disaster,[],['Tapas Relia'],['Anurag Kashyap'],['Amit Babbar'],[],/Subtitle/Return Of Hanuman/Return Of Hanuman.srt,
Sur - The Melody of Life,hi,"['Drama', 'Musical', 'Romance']",13-09-2002,136,NA,20000000,11500000,Disaster,"['Simone Singh', 'Achint Kaur', 'Divya Dutta', 'Pravesh Kumar', 'Ehsan Khan', 'Harsh Vasisht']",[],['Tanuja Chandra'],[],[],/Subtitle/Sur - The Melody of Life/Sur - The Melody of Life.srt,
Beiimaan Love,hi,"['Drama', 'Romance', 'Thriller']",05-08-2016,120,A,--,31100000,Disaster,"['Sunny Leone', 'Rajneesh Duggal', 'Daniel Weber']",['Raftaar'],['Rajiv Choudhury'],[],['Rajiv Choudhury'],/Subtitle/Beiimaan Love/Beiimaan Love.srt,
Red Alert - The War Within,hi,"['Action', 'Drama', 'Thriller', 'War']",09-07-2010,120,NA,100000000,19300000,Disaster,"['Sunil Shetty', 'Sameera Reddy', 'Ashish Vidhyarthi', 'Vinod Khanna', 'Seema Biswas', 'Naseeruddin Shah', 'Ayesha Dharker', 'Makrand Deshpande', 'Ehsan Khan', 'Bhagyashree']",['Lalit Pandit'],"['Ananth Narayan Mahadevan', 'Aruna Raje']",[],"['Rahul Aggarwal', 'T. P. Aggarwal']",/Subtitle/Red Alert - The War Within/Red Alert - The War Within.srt,
Patthar Aur Payal,hi,"['Action', 'Drama']",13-08-1974,150,A,4500000,5246500,Disaster,[],[],[],[],[],/Subtitle/Patthar Aur Payal/Patthar Aur Payal.srt,
Aligarh,hi,"['Biography', 'Drama']",26-02-2016,114,A,110000000,37400000,Disaster,"['Sukhesh Arora', 'Manoj Bajpayee', 'Balaji Gauri', 'Sumit Gulati', 'Dilnaz Irani', 'K.R. Parmeshwar', 'Rajkummar Rao', 'Ishwak Singh', 'Nutan Surya', 'Ashish Vidhyarthi']","['Karan Kulkarni', 'Mandar Kulkarni', 'Pranit Purao']","['Hansal Mehta', 'Jai Mehta', 'Ankur Maan']",[],"['Shailesh R. Singh', 'Aftab Qureshi', 'Alok Tripathi']",/Subtitle/Aligarh/Aligarh.srt,
Waiting,hi,"['Comedy', 'Drama']",27-05-2016,92,A,65000000,37000000,Disaster,"['Naseeruddin Shah', 'Kalki Koechlin', 'Rajat Kapoor', 'Suhasini Maniratnam', 'Krishna Shankar', 'Nandini Sree', 'Dinesh Prabhakar', 'Arjun Mathur', 'Marin Babu', 'Rajeev Ravindranathan', 'Ashish Bhatia', 'Methalaka Gavin', 'Shaanti', 'Jennifer Antony', 'Shilpa Sunil']",['Mikey McCleary'],['Anu Menon'],"['Anu Menon', 'James Ruzicka', 'Atika Chohan']","['Manish Mundra', 'Shiladitya Bora', 'Shubham Gaur', 'Priti Gupta', 'Nancy Nisa Beso']",/Subtitle/Waiting/Waiting.srt,
Malaal,hi,"['Action', 'Drama', 'Romance']",05-07-2019,136,UA,160000000,37000000,Disaster,"['Meezaan Jafri', 'Sharmin Segal', 'Sameer Dharmadhikari', 'Sonal Jha', 'Sanjay Gurbaxani', 'Anil Gawas', 'Chinmayee Surve', 'Sunil Tawde', 'Ishwak Singh', 'Radha Sagar', 'Badri Chavan']","['Vishal Dadlani', 'Sanchit Balhara', 'Subir Kumar Das', 'Shreya Ghoshal', 'Shantanu Yennemadi', 'Nihar Ranjan Samal', 'Ankit Balhara', 'Shreyas Puranik', 'Shail Hada', 'Adarsh Shinde', 'Rutvik Talashilkar', 'Aanandi Joshi']","['Selvaraghavan', 'Mangesh Hadawale', 'Rohun Rege']","['Sanjay Leela Bhansali', 'Mangesh Hadawale', 'A. M. Turaz', 'Prashant Ingole', 'Vimal Kashyap']","['Bhushan Kumar', 'Krishan Kumar', 'Arvinder Gill', 'Chetan Bhalchandra Deolekar', 'Vinod Bhanushali', 'Mahaveer Jain']",/Subtitle/Malaal/Malaal.srt,
Mother,hi,"['Comedy', 'Drama']",01-01-1999,142,UA,25000000,5259500,Disaster,"['Jeetendra', 'Rekha', 'Randhir Kapoor', 'Sanober Kabir', 'Asrani', 'Altaf Raja', 'Shashikala', 'Shubha Khote', 'Nishigandha Wad', 'Prabha Sinha', 'Fatima Sheikh', 'Tirlok Malik', 'Mushtaq Khan', 'Dinesh Hingoo', 'Rohit Jain', 'Shyam Baichoo', 'Zeenat Arora', 'Neelam Arora', 'Heena Agarwal', 'Tushar Agarwal']","['Roop Kumar Rathod\t \t   ', 'Sonu Nigam', 'Dilip Sen', 'Sameer Sen', 'Udit Narayan', 'Kumar Sanu', 'Kuldip Sood', 'Jitendra Chaudhary', 'Hitendra Ghosh', 'Kishore Sharma', 'Anuradha Paudwal', 'Sapna Mukherjee', 'Altaf Raja', 'Ghulam', 'Mukesh Tyagi']","['Saawan Kumar Tak', 'Rajendra K. Duggal', 'Dharmesh Dutta']","['Anwar Khan', 'Ravi Kapoor']",['Amrik Singh Sehara'],/Subtitle/Mother/Mother.srt,
Water,hi,"['Adventure', 'Family', 'Fantasy']",25-12-2007,112,U,120000000,23600000,Disaster,"['Alexander Nathan Etel', 'Emily Watson', 'Ben Chaplin', 'David Morrissey', 'Priyanka Xi', 'Craig Hall', 'Brian Cox', 'Erroll Shand', 'Joel Tobeck', 'Bruce Allpress', 'Geraldine Brophy', 'Eddie Campbell', 'Peter Corrigan', 'Carl Dixon', 'Nathan Christopher Haase', 'Ian Harcourt', 'Rex Hurst', 'Megan Katherine', 'Elliot Lawless', 'William Johnson', 'Ben Van Lier']",[],['Jay Russell'],"['Robert Nelson Jacobs', 'Dick King-Smith']","['Barrie M. Osborne', 'Robert Bernstein', 'Douglas Rae', 'Charlie Lyons']",/Subtitle/Water/Water.srt,
Veerey Ki Wedding,hi,"['Comedy', 'Romance']",02-03-2018,131,UA,160000000,50956250,Disaster,"['Pulkit Samrat', 'Jimmy Shergill', 'Kriti Kharbanda', 'Satish Kaushik', 'Supriya Karnik', 'Yuvika Chaudhary', 'Sapna Choudhary', 'Payal Rajput']","['Sanjoy Chowdhury', 'Jaidev Kumar', 'Sunidhi Chauhan', 'Meet Bros Anjjan', 'Javed Ali', 'Mika Singh', 'Neha Kakkar']","['Ashu Trikha', 'Himanshu Joshi', 'Lakshay Khetarpal']","['Kumaar', 'Dilip Shukla', 'Ashok Punjabi', 'Faaiz Anwar', 'Deepa Bakshi']","['Dinesh Sudarshan Soi', 'Rajendra Toraskar', 'Gaurav Sharma', 'Krish Kapur', 'Kapil Madnani']",/Subtitle/Veerey Ki Wedding/Veerey Ki Wedding.srt,
Koyelaanchal,hi,"['Action', 'Drama']",09-05-2014,145,NA,140000000,22900000,Disaster,"['Vinod Khanna', 'Roopali Krishnarao', 'Sunil Shetty', 'Ravi Singh', 'Vipinno']",[],['Ashu Trikha'],"['Sanjay Masoom', 'Vishal Vijay Kumar']",[],/Subtitle/Koyelaanchal/Koyelaanchal.srt,
Rain,hi,['Drama'],11-12-1988,133,U,12500000,9888000,Disaster,"['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Jack Murdock', 'Michael D. Roberts', 'Ralph Seymour', 'Lucinda Jenney', 'Bonnie Hunt', 'Kim Robillard', 'Beth Grant', 'Dolan Dougherty', 'Marshall Dougherty', 'Peter Dougherty', 'Andrew Dougherty', 'Loretta Wendt Jolivette', 'Donald E. Jones', 'Bryon P. Caunar', 'Donna J. Dickson', 'Ralph Tabakin', 'Ray Baker', 'Jake Hoffman', 'Royce D. Applegate', 'Anna Mathias', 'Archie Hahn', 'Luisa Leschin', 'Chris Mulkey', 'Julie Payne', 'Reni Santoni', 'Ruth Silveira', 'Jonathan Stark', 'Lynne Marie Stewart', 'Arnold F. Turner', 'Gigi Vorgan', 'Mark Winn', 'June Christopher']","['Hans Zimmer', 'Richard Beggs', 'David J. Hudson', 'Mel Metcalfe', 'Terry Porter', 'Richard Bryce Goodman', 'Jay Rifkin', 'Jeffrey Wilhoit', 'Pieter Hubbard', 'James Flamberg', 'John A. Larsen', 'Allan Mason', 'Hal Sanders', 'Bill Phillips', 'Bruce Lacey', 'Jimmy Ling']","['Barry Levinson', 'David McGiffert', 'Ted Bafaloukos', 'Marshall Schlom', 'Cara Giallanza']","['Barry Morrow', 'Ronald Bass', 'Ken Friedman']","['Louis DiGiaimo', 'Gerald R. Molen', 'Peter Guber', 'Jon Peters', 'Roger Birnbaum', 'Mark Johnson', 'Gail Mutrux', 'Cherylanne Martin', 'Robin Citrin', 'Jody Hummer']",/Subtitle/Rain/Rain.srt,
Raqeeb,hi,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",18-05-2007,124,UA,62500000,17822500,Disaster,"['Rahul Khanna', 'Sharman Joshi', 'Tanushree Dutta', 'Jimmy Shergill', 'Sherlyn Chopra']",[],['Anurag Singh'],[],[],/Subtitle/Raqeeb/Raqeeb.srt,
Amavas,hi,"['Horror', 'Thriller']",07-02-2019,134,A,120000000,39175000,Disaster,"['Nargis Fakhri', 'Sachiin Joshi', 'Mona Singh', 'Ali Asgar', 'Vivan Bhatena', 'Navneet Kaur Dhillon']","['Ankit Tiwari', 'Anup Dev', 'Abhijit Vaghani', 'Sanjeev Darshan', 'Asad Khan', 'Souvik Phukan', 'Manav Shrotriya']","['Amit Gupta', 'Bhushan Patel', 'M.R. Shahjahan', 'Vishal Sanjeeva', 'Vinayak Dubey']","['Jody Medland', 'Tanya Pathak', 'Aparna Nadig']","['Raina Sachiin Joshi', 'Usha Satish Salvi', 'Naila Mughal', 'Sahil Baber Khan', 'Sunny Surani', 'Dipen Amin', 'Jonathan Abraham']",/Subtitle/Amavas/Amavas.srt,
Akaash Vani,hi,"['Drama', 'Romance']",24-01-2013,149,UA,100000000,30600000,Disaster,"['Kartik Aaryan', 'Nushrratt Bharuccha', 'Sunny Singh Nijjar', 'Fatima Sana Shaikh', 'Kiran Kumar', 'Mahesh Thakur']",['Shafqat Amanat Ali'],['Luv Ranjan'],[],[],/Subtitle/Akaash Vani/Akaash Vani.srt,
Trapped,hi,"['Drama', 'Thriller']",17-03-2017,105,UA,50000000,35300000,Disaster,"['Rajkummar Rao', 'Geetanjali Thapa', 'Khushboo Upadhyay']","['Alokananda Dasgupta', 'Anish John']","['Anurag Kashyap', 'Vikramaditya Motwane']",[],"['Vikas Bahl', 'Ranjan Singh', 'Prashant Singh', 'Dipa De Motwane', 'Madhu Mantena Varma', 'Shibashish Sarkar']",/Subtitle/Trapped/Trapped.srt,
The Zoya Factor,hi,"['Comedy', 'Drama', 'Romance', 'Sport']",19-09-2019,134,U,330000000,61880000,Disaster,"['Dulquer Salmaan', 'Sonam Kapoor', 'Sanjay Kapoor', 'Angad Bedi', 'Sikandar Kher', 'Saurabh Shukla', 'Rahul Khanna', 'Anil Kapoor', 'Shah Rukh Khan', 'Koel Purie']","['Shankar Mahadevan', 'Ehsaan Noorani', 'Loy Mendonsa', 'Manas Choudhury', 'Premsanker S', 'Arijit Singh', 'Kay Kay', 'Divya Kumar', 'Benny Dayal', 'Alyssa Mendonsa']","['Abhishek Sharma', 'Kunal Gupta', 'Deepesh Mendon', 'Himanshu Baluni']",['Amitabh Bhattacharya'],"['Shruti Mahajan', 'Kalindar Mulani', 'Chandanraj Parayan', 'Vishal Agarwal', 'Aarti Shetty', 'Pooja Shetty Deora', 'Khan Awal', 'Tanisha Arora']",/Subtitle/The Zoya Factor/The Zoya Factor.srt,
Super Nani,hi,"['Comedy', 'Drama', 'Family']",31-10-2014,133,U,180000000,44100000,Disaster,"['Rekha', 'Sharman Joshi', 'Randhir Kapoor', 'Shweta Kumar', 'Anupam Kher', 'Rajesh Kumar', 'Raju Rahikwar']",[],['Indra Kumar'],[],[],/Subtitle/Super Nani/Super Nani.srt,
Satya 2,hi,"['Action', 'Crime', 'Drama']",01-11-2013,142,A,140000000,28400000,Disaster,"['Puneet Singh Ratn', 'Sharwanand', 'Anaika Soti', 'Mahesh Thakur', 'Ashok Samarth']","['Darshan Rathod', 'Sanjeev Rathod', 'Nitin Raikwar', 'Amar Mohile', 'Vikram Biswas']",['Ram Gopal Varma'],['Radhika Anand'],"['M. Sumanth Kumar Reddy', 'Sudheer Chandra Padiri', 'Sandeep Gangatkar', 'Arun Kumar Sharma']",/Subtitle/Satya 2/Satya 2.srt,
Bittoo Boss,hi,['Romance'],13-04-2012,116,NA,100000000,27200000,Disaster,"['Pulkit Samrat', 'Amita Pathak', 'Sahil Vaid', 'Wamiqa Gabbi']",['Raghav Sachar'],['Supavitra Babul'],[],"['Abhishek Pathak', 'Neeraj Gupta']",/Subtitle/Bittoo Boss/Bittoo Boss.srt,
Love U...Mr. Kalakaar!,hi,"['Drama', 'Romance']",13-05-2011,152,NA,120000000,24500000,Disaster,"['Tusshar Kapoor', 'Amrita Rao']",[],['S. Manasvi'],[],[],/Subtitle/Love U...Mr. Kalakaar!/Love U...Mr. Kalakaar!.srt,
Desi Kattey,hi,['Action'],26-09-2014,139,NA,120000000,25200000,Disaster,"['Akhil Kapur', 'Jay Bhanushali', 'Sunil Shetty', 'Tia Bajpai', 'Claudia Ciesla', 'Ashutosh Rana', 'Murali Sharma', 'Santosh Shukla', 'Sasha Agha']",[],['Anand Kumar'],['Aaryaan Saxena'],['Anand Kumar'],/Subtitle/Desi Kattey/Desi Kattey.srt,
Marshal,hi,['Action'],13-09-2002,109,A,8000000,5548500,Disaster,"['Ishrat Ali', 'Liyaqat Bari', 'Mithun Chakraborty', 'Charulatha', 'Akshita Garud', 'Brij Gopal', 'Shakti Kapoor', 'Afzal Khan', 'Razak Khan', 'Zubair Khan', 'Ravi Kishan', 'Raju Mavani', 'Robert', 'Sapna', 'Shyam Solanki', 'Yamini']",['Ghulam Ali'],['Manish R. Khandelwal'],[],"['Tony Glaad', 'Manish R. Khandelwal']",/Subtitle/Marshal/Marshal.srt,
