name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Annayum Rasoolum,ma,['Romance'],04-01-2013,167,U,45000000,120000000,Hit,"['Fahadh Faasil', 'Andrea Jeremiah', 'Sunny Wayne', 'Sija Rose', 'P Balachandran', 'Joy Mathew', 'Soubin Shahir', 'Rajesh Sharma', 'Shane Nigam', 'Muthumani Somasundaran', 'Jins Baskar']",['Krishna Kumar'],['Rajeev Ravi'],['Santhosh Echikkanam'],[],subtitles/Annayum Rasoolum/Annayum Rasoolum.srt,
Memories,ma,"['Mystery','Thriller']",09-08-2013,143,UA,34000000,395000000,Hit,"['Prithviraj Sukumaran', 'Mia George', 'Nedumudi Venu', 'Meghana Raj', 'Vijayaraghavan', 'Rahul Madhav', 'Suresh Krishna', 'S P Sreekumar', 'Sreejith Ravi', 'Irshad Ali', 'Praveena', 'Madhupal', 'Vanitha Krishnachandran', 'Disney James', 'Baiju V K', 'Kozhikode Narayanan Nair', 'Jeena Riju', 'Seema G Nair', 'Vineeth Mohan', 'Neeraj Madhav', 'Aneesh G Menon', 'Jijoy Rajagopal']",['Sejo John'],['Jeethu Joseph'],['Jeethu Joseph'],[],subtitles/Memories/Memories.srt,
Sound Thoma,ma,"['Comedy','Drama','Romance']",05-04-2013,160,U,50000000,110000000,Hit,"['Dileep', 'Saikumar', 'Mukesh', 'Namitha Pramod', 'Nedumudi Venu', 'Shiju', 'Soja Jolly', 'Suraj Venjaramoodu', 'Subbaraju', 'Vijayaraghavan', 'Kalabhavan Shajon', 'Resmi Boban', 'Dharmajan Bolgatty', 'Ambika Mohan', 'Joju George', 'Balachandran Chullikkadu', 'Subbalakshmi', 'Durga Premjith', 'Kalabhavan Haneef', 'Nandu Poduval', 'Bineesh Bastin', 'Harisree Yousuf']",['Gopi Sundar'],['Vysakh'],"['Benny P. Nayarambalam', 'Mahesh Narayanan']",[],subtitles/Sound Thoma/Sound Thoma.srt,
Geethaanjali,ma,['Thriller'],14-11-2013,150,UA,70000000,48500000,Flop,"['Keerthi Suresh', 'Nishan K. P. Nanaiah', 'Mohanlal', 'Siddique', 'Madhu', 'Seema', 'Swapna Menon', 'Innocent', 'Ganesh Kumar', 'Nassar', 'Harisree Ashokan', 'Ambika Mohan', 'Suresh Gopi']",['Vidyasagar'],['Priyadarshan'],"['Dennis Joseph', 'Abhilash Nair']",[],subtitles/Geethaanjali/Geethaanjali.srt,
Proprietors Kammath and Kammath,ma,"['Action','Comedy']",25-01-2013,160,U,80000000,423400000,Hit,"['Mammootty', 'Dileep', 'Narain', 'Karthika Nair', 'Rima Kallingal', 'Baburaj', 'Dhanush', 'Vidhya Pradeep', 'Rizabawa', 'Suraj Venjaramoodu', 'Sukumari', 'George', 'Kalabhavan Shajon', 'Abu Salim', 'Janardhanan', 'Shiju', 'Ambika Mohan', 'Bindu Ramakrishnan', 'Joju George', 'Rajeev Parameshwar', 'Vishnu Priya', 'Thezni Khan']",['M. Jayachandran'],['Thomson K Thomas'],"['Siby K Thomas', 'Uday Krishna']",['Anto Joseph'],subtitles/Proprietors Kammath and Kammath/Proprietors Kammath and Kammath.srt,
ABCD American-Born Confused Desi,ma,['Comedy'],14-06-2013,167,U,56500000,94800000,Hit,"['Dulquer Salmaan', 'Jacob Gregory', 'Aparna Gopinath', 'Tovino Thomas', 'Vijayaraghavan', 'Lalu Alex', 'Kalpana', 'S P Sreekumar', 'Shivaji Guruvayoor', 'Sijoy Varghese', 'Chembil Ashokan', 'Nandhu', 'Kalasala Babu', 'Thampy Antony', 'Sajini Sachariah', 'Krishnabhaskar Mangalasserri', 'Santhakumari', 'Kalabhavan Navas', 'Savannah Schechter', 'Molly Kannamaly', 'Surabhi Lakshmi', 'Anjali Aneesh Upasana', 'Chethan Jayalal']","['Gopi Sundar', 'Anna Katharina Valayil']",['Martin Prakkat'],['Sooraj-Neeraj'],['Shibu Thameens'],subtitles/ABCD American-Born Confused Desi/ABCD American-Born Confused Desi.srt,
Sringaravelan,ma,['Comedy'],14-09-2013,170,U,72000000,112700000,Hit,"['Dileep', 'Vedhika', 'Lal', 'Kalabhavan Shajon', 'Joy Mathew', 'Baburaj', 'Nedumudi Venu', 'Babu Namboothiri', 'Ambika Mohan', 'Geetha Salam']","['Berny', 'Afsal', 'Ignatius']",['Jose Thomas'],"['Siby K Thomas', 'Uday Krishna']",['Jaison Elamkulam'],subtitles/Sringaravelan/Sringaravelan.srt,
Honey Bee,ma,"['Comedy','Thriller']",07-06-2013,138,UA,32000000,120000000,Hit,"['Asif Ali', 'Lal', 'Bhavana', 'Baburaj', 'Archana Kavi', 'Sreenath Bhasi', 'Balu Varghese', 'Amith Chakalakkal', 'Suresh Krishna', 'Joy Mathew', 'Praveena', 'Assim Jamal', 'Ponnamma Babu', 'Reena Basheer', 'Mythili', 'Sasi Kalinga']",['Deepak Dev'],['Lal Jr.'],['Lal Jr.'],[],subtitles/Honey Bee/Honey Bee.srt,
Punyalan Agarbathis,ma,['Comedy'],29-11-2013,150,U,27500000,68200000,Hit,"['Jayasurya','Nyla Usha','Aju Varghese','Rachana Narayanankutty','Innocent','Sreejith Ravi']",['Bijibal'],['Ranjith Sankar'],['Ranjith Sankar'],"['Jayasurya','Ranjith Sankar']",subtitles/Punyalan Agarbathis/Punyalan Agarbathis.srt,
Pullipulikalum Aattinkuttiyum,ma,['Comedy'],09-08-2013,148,U,60000000,137500000,Hit,"['Kunchacko Boban', 'Namitha Pramod', 'Irshad Ali', 'Joju George', 'Shiju', 'Shammi Thilakan', 'Anusree Nair', 'Suraj Venjaramoodu', 'Harisree Ashokan', 'KPAC Lalitha', 'Bindu Panicker', 'Anjana Appukuttan', 'Dinesh Prabhakar', 'Shivaji Guruvayoor', 'Ponnamma Babu', 'Reena Basheer', 'Seema G Nair', 'Chali Pala', 'Sreenivasan', 'Thezni Khan', 'Sunil Babu']",['Vidyasagar'],['Lal Jose'],['M. Sindhuraj'],"['Shebin Backer', 'Zulfi Hasis']",subtitles/Pullipulikalum Aattinkuttiyum/Pullipulikalum Aattinkuttiyum.srt,
Daivathinte Swantham Cleetus,ma,"['Action','Drama','Mystery']",12-09-2013,126,U,60000000,85400000,Hit,"['Mammootty', 'Siddique', 'Honey Rose', 'Rejith Menon', 'P Balachandran', 'Suraj Venjaramoodu', 'Kishor Satya', 'Aju Varghese', 'Maya Moushmi', 'Jaise Jose', 'Vijayaraghavan', 'Anoop Chandran', 'Sanam Shetty', 'Abu Salim', 'Vinayakan', 'Jubin Raj Dev', 'Nandhu', 'Mohan Jose', 'Kottayam Nazeer', 'Ullas Pandalam', 'Kailash', 'N L Balakrishnan', 'Eric Zachariah', 'Bineesh Bastin', 'Thezni Khan']",[],['Marthandan'],['Benny P. Nayarambalam'],['Faisal Alleppy'],subtitles/Daivathinte Swantham Cleetus/Daivathinte Swantham Cleetus.srt,
Amen,ma,"['Romance','Drama']",22-03-2013,165,U,35000000,121500000,Hit,"['Fahadh Faasil', 'Indrajith Sukumaran', 'Kalabhavan Mani', 'Swathi Reddy', 'Joy Mathew', 'Makrand Deshpande', 'Chemban Vinod Jose', 'Sunil Sukhada', 'Rachana Narayanankutty', 'Sudhi Koppa', 'Pradeep Kottayam', 'Rajesh Hebbar', 'Nandhu', 'Anil Murali', 'Sasi Kalinga', 'Jayasanker Karimuttam', 'Kainakary Thankaraj', 'Sudheer Karamana', 'Chali Pala', 'Kulappulli Leela', 'Nisha Sarangh', 'Rugmini', 'Angela', 'Andrea']","['Prashant Pillai', 'Alyssa Mendonsa']",['Lijo Jose Pellissery'],"['P S Rafeeque', 'Kavalam Narayana Panicker']","['Fareed Khan', 'Shaleel Azeez']",subtitles/Amen/Amen.srt,
Immanuel,ma,['Drama'],05-04-2013,140,U,53000000,79800000,Hit,"['Mammootty', 'Fahadh Faasil', 'Reenu Mathews', 'Gauri Shankar', 'Salim Kumar', 'Sunil Sukhada', 'Sukumari', 'Ramesh Pisharody', 'Guinness Pakru', 'P Balachandran', 'Bijukuttan', 'Nedumudi Venu', 'Abu Salim', 'Shivaji Guruvayoor', 'Balachandran Chullikkadu', 'Anil Murali', 'Nandhu', 'Mukesh', 'Devan', 'Suja Menon', 'Ponnamma Babu', 'Devi Ajith', 'Maala Parvathi', 'Muktha George', 'Anjana Appukuttan']",['Afzal Yusuf'],['Lal Jose'],['A.C. Vijeesh'],['S. George'],subtitles/Immanuel/Immanuel.srt,
Mumbai Police,ma,"['Thriller','Crime','Mystery']",30-05-2013,145,U,57500000,65200000,Hit,"['Prithviraj Sukumaran', 'Jayasurya', 'Rahman', 'Hima Davis', 'Aparna Nair', 'Shweta Menon', 'Nihal Pillai', 'Deepa Rahul Ishwar', 'Kunchan', 'Mukundan', 'Harish Uthaman', 'Captain Raju', 'Chali Pala', 'Riyaz Khan', 'Mariya Roy']",['Gopi Sundar'],['Rosshan Andrrews'],"['Sanjay', 'Bobby']",['Nisad Haneefa'],subtitles/Mumbai Police/Mumbai Police.srt,
Bharya Athra Pora,ma,"['Family','Drama']",03-05-2013,150,UA,35000000,100000000,Hit,"['Jayaram', 'Gopika', 'Aju Varghese', 'Balachandran Chullikkadu', 'Siddique', 'Sunil Sukhada']",['Shyam Dharman'],['Akku Akbar'],['K.Gireesh Kumar'],[],subtitles/Bharya Athra Pora/Bharya Athra Pora.srt,
Oru Indian Pranayakadha,ma,"['Romance','Drama']",20-12-2013,150,U,45000000,130000000,Hit,"['Fahadh Faasil', 'Amala Paul', 'Innocent', 'Lakshmi Gopalaswamy', 'Prakash Bare', 'Riya Saira', 'Shafna', 'Kani Kusruti', 'Muthumani Somasundaran', 'Krishna Prabha', 'Valsala Menon', 'Anjana Appukuttan', 'Mela Raghu', 'Babu Annur', 'Anu Sithara']",['Vidyasagar'],['Sathyan Anthikad'],['Ikbal Kuttipuram'],[],subtitles/Oru Indian Pranayakadha/Oru Indian Pranayakadha.srt,
Ustad Hotel,ma,"['Drama','Comedy']",29-06-2012,150,UA,35000000,90000000,Super Hit,"['Dulquer Salmaan', 'Thilakan', 'Nithya Menen', 'Siddique', 'Mamukkoya', 'Jayaprakash', 'Praveena', 'Maniyanpilla Raju', 'Bhagath Manuel', 'Sreenath Bhasi', 'Kunchan', 'Jishnu Raghavan', 'Jinu Joseph', 'Prem Prakash', 'Lena', 'Sija Rose', 'Raj Kalesh', 'Littil Swayamp', 'Joseph Chakola', 'Justin Vandenbrink', 'Kalabhavan Shajon', 'Kalabhavan Sinaj', 'Theepetti Ganesan', 'Kalabhavan Haneef', 'Vinod Kovoor', 'Sunil Sukhada', 'Alencier Ley Lopez']",['Gopi Sundar'],['Anwar Rasheed'],['Anjali Menon'],['Listin Stephen'],subtitles/Ustad Hotel/Ustad Hotel.srt,
Run Baby Run,ma,"['Action','Thriller','Comedy']",29-08-2012,140,U,45000000,214000000,Blockbuster,"['Mohanlal', 'Amala Paul', 'Biju Menon', 'Saikumar', 'Siddique', 'Krishna Kumar', 'Ameer Niyaz', 'Aparna Nair', 'Vijayaraghavan', 'Shammi Thilakan', 'Anil Murali', 'Mithun Ramesh', 'Anoop Chandran', 'Joju George', 'Babu Jose']",['Ratheesh Vegha'],['Joshiy'],['Sachy'],['Milan Jaleel'],subtitles/Run Baby Run/Run Baby Run.srt,
Mayamohini,ma,"['Comedy','Drama']",07-04-2012,165,U,45000000,230000000,Blockbuster,"['Dileep', 'Biju Menon', 'Raai Laxmi', 'Mythili', 'Madhu Warrier', 'George', 'Vijayaraghavan', 'Baburaj', 'Kalabhavan Shajon', 'Mohan Sharma', 'Abu Salim', 'Kochu Preman', 'Aju Varghese', 'Sadiq', 'Nedumudi Venu', 'Ponnamma Babu', 'Bindu Ramakrishnan', 'Ambika Mohan', 'Radhika', 'Riyaz Khan', 'Nishanth Sagar', 'Mafia Sasi', 'Sajitha Betti', 'Unnikrishnan Namboothiri']","['Bijibal', 'Berny', 'Vayalar Sarath Chandra Varma', 'Ignatius']",['Jose Thomas'],"['Siby K Thomas', 'Uday Krishna']",[],subtitles/Mayamohini/Mayamohini.srt,
Theevram,ma,"['Action','Thriller','Crime']",16-11-2012,135,U,20000000,19100000,Flop,"['Dulquer Salmaan', 'Sreenivasan', 'Shikha Nair', 'Anu Mohan', 'Vishnu Raghav', 'Riya Saira', 'Vinay Forrt', 'Janardhanan', 'Unni Mukundan', 'Andrea', 'Angela', 'Chethan Jayalal']",[],['Roopesh Peethambaran'],['Roopesh Peethambaran'],['V. C. Ismayil'],subtitles/Theevram/Theevram.srt,
My Boss,ma,['Comedy'],10-11-2012,150,U,300000000,1350000000,Super Hit,"['Dileep', 'Mamta Mohandas', 'Kalabhavan Shajon', 'Saikumar', 'Seetha', 'Anand', 'Mukesh', 'Ganesh Kumar', 'Valsala Menon', 'Rekha', 'Jeevan Gopal', 'Dharmajan Bolgatty', 'Sonia Bose Venkat', 'Abu Salim', 'Nisha Sarangh']","['M. Jayachandran', 'Sejo John']",['Jeethu Joseph'],['Jeethu Joseph'],['East Coast Vijayan'],subtitles/My Boss/My Boss.srt,
The King and The Commissioner,ma,"['Action','Thriller']",23-03-2012,190,U,82500000,82000000,Below Average,"['Mammootty', 'Suresh Gopi', 'Sanjjanaa Galrani', 'Samvrutha Sunil', 'Saikumar', 'Janardhanan', 'Nedumudi Venu', 'Devan', 'KPAC Lalitha', 'Jayan Cherthala', 'Biju Pappan', 'P Sreekumar', 'Mohan Agashe', 'Kunchan', 'T. P. Madhavan', 'Reena Basheer', 'Fathima Babu', 'Vijay Menon', 'Sudheer Karamana', 'Anjali Aneesh Upasana', 'Anjana Appukuttan', 'Baiju Johnson', 'Jagathy Sreekumar']",['Rajamani'],['Shaji Kailas'],['Renji Panicker'],['Anto Joseph'],subtitles/The King and The Commissioner/The King and The Commissioner.srt,
Mallu Singh,ma,"['Action','Comedy','Drama']",04-05-2012,150,U,65000000,85000000,Hit,"['Unni Mukundan', 'Kunchacko Boban', 'Samvrutha Sunil', 'Rupa Manjari', 'Biju Menon', 'Manoj K Jayan', 'Meera Nandan', 'Aparna Nair', 'Siddique', 'Saikumar', 'Suraj Venjaramoodu', 'Shaalin Zoya', 'Esther Anil', 'Ganapathi S Poduval']",['M. Jayachandran'],['Vysakh'],['Sethu'],['Neeta Anto'],subtitles/Mallu Singh/Mallu Singh.srt,
Mr Marumakan,ma,['Comedy'],18-08-2012,177,UA,65000000,260000000,Super Hit,"['Dileep', 'Sanusha Santhosh', 'K. Bhagyaraj', 'Khushboo', 'Sheela', 'Kaviyoor Ponnamma', 'Biju Menon', 'Suraj Venjaramoodu', 'Harisree Ashokan', 'Nedumudi Venu', 'Baburaj', 'Riyaz Khan', 'Saikumar', 'Mallika', 'Sajitha Betti', 'Lakshmipriya', 'Ambika Mohan', 'Meghna Nair', 'Thezni Khan']",['Suresh Peters'],['Sandhya Mohan'],"['Siby K Thomas', 'Uday Krishna']","['Maha Subair', 'Nelson Ipe']",subtitles/Mr Marumakan/Mr Marumakan.srt,
Hero,ma,"['Action','Thriller','Drama']",25-05-2012,163,UA,50000000,18800000,Flop,"['Prithviraj Sukumaran', 'Srikanth', 'Yami Gautam', 'Anoop Menon', 'Thalaivasal Vijay', 'Nedumudi Venu', 'Bala', 'Tini Tom', 'Anil Murali', 'Kottayam Nazeer', 'Sudheer Karamana', 'Sarayu', 'Rosin Jolly', 'Indrans', 'Sadiq', 'Arun']",['Gopi Sundar'],['Diphan'],['Vinod Guruvayur'],[],subtitles/Hero/Hero.srt,
Masters,ma,"['Action','Thriller','Mystery']",30-03-2012,144,UA,40000000,100000000,Hit,"['Prithviraj Sukumaran', 'M. Sasikumar', 'Ananya', 'Mithra Kurian', 'Biju Menon', 'Mukesh', 'Piaa Bajpai', 'Siddique', 'Salim Kumar', 'Saikumar', 'Jagathy Sreekumar', 'Vijayaraghavan', 'Surekha', 'Sandhya', 'Mohan Jose', 'Bhagath Manuel', 'Geetha', 'Shammi Thilakan', 'Sadiq', 'Ivana']",['Gopi Sundar'],['Johny Antony'],['Jinu Abraham'],['Sarath Chandran'],subtitles/Masters/Masters.srt,
Thappana,ma,"['Action','Drama']",13-09-2012,150,U,35000000,62600000,Above Average,"['Mammootty', 'Charmy Kaur', 'Murali Gopy', 'Kalabhavan Shajon', 'Vijayaraghavan', 'Namo Narayanan', 'Sajitha Betti', 'Mala Aravindan', 'Suresh Krishna', 'Ponnamma Babu', 'Sadiq', 'Kottayam Nazeer', 'Sunil Sukhada', 'Geetha Vijayan', 'Bineesh Bastin', 'Shivaji Guruvayoor', 'Thezni Khan']",['Vidyasagar'],['Johny Antony'],['M. Sindhuraj'],['Milan Jaleel'],subtitles/Thappana/Thappana.srt,
Spirit,ma,"['Comedy','Drama']",14-06-2012,145,UA,42500000,81200000,Super Hit,"['Mohanlal', 'Kaniha', 'Shankar Ramakrishnan', 'Madhu', 'Lena', 'Nandhu', 'Siddharth Bharathan', 'Thilakan', 'Kalpana', 'Tini Tom', 'Suraj Venjaramoodu', 'Ganesh Kumar', 'Siddique', 'Govindan Kutty', 'Ganapathi S Poduval']",['Shahabaz Aman'],['Ranjith'],['Ranjith'],['Antony Perumbavoor'],subtitles/Spirit/Spirit.srt,
Da Thadiya,ma,['Drama'],21-12-2012,115,U,10000000,49600000,Hit,"['Sekhar Menon', 'Sreenath Bhasi', 'Ann Augustine', 'Nivin Pauly', 'Maniyanpilla Raju', 'Arundathi Nag', 'Idavela Babu', 'Soubin Shahir', 'Jayaraj Warrier', 'Vinay Forrt', 'Kunchan', 'V K Sreeraman', 'Thezni Khan', 'Anoop Sankar', 'Shine Tom Chacko', 'Gayathri Varsha']",['Bijibal'],['Aashiq Abu'],"['Abhilash Kumar', 'Shyam Pushkaran', 'Dileesh Nair']",['Anto Joseph'],subtitles/Da Thadiya/Da Thadiya.srt,
Face 2 Face,ma,"['Mystery','Thriller','Crime','Drama','Family']",30-11-2012,150,U,80000000,15100000,Disaster,"['Mammootty', 'Roma Asrani', 'Ragini Dwivedi', 'Siddique', 'Kalabhavan Mani', 'Mamukkoya', 'Rajesh Hebbar', 'Nishanth Sagar', 'Vijayaraghavan', 'Kunchan', 'Reena Basheer', 'Vineeth Kumar', 'Mahesh', 'Abu Salim', 'Gayathri Varsha']",[],['V M Vinu'],['Manoj Payyannoor'],[],subtitles/Face 2 Face/Face 2 Face.srt,
Casanovva,ma,"['Romance','Action']",26-01-2012,169,UA,110000000,115000000,Flop,"['Mohanlal', 'Shriya Saran', 'Raai Laxmi', 'Vikramjeet Virk', 'Roma Asrani', 'Sanjjanaa Galrani', 'Abhishek Vinod', 'Arjun Nandhakumar', 'Shahid Shamzy', 'Jagathy Sreekumar', ""Andria D'Souza"", 'Lalu Alex', 'Shankar']","['Alphons Joseph', 'Gopi Sundar']",['Rosshan Andrrews'],"['Sanjay', 'Bobby']",['C.J. Roy'],subtitles/Casanovva/Casanovva.srt,
Spanish Masala,ma,"['Romance','Comedy']",20-01-2012,153,U,100000000,46000000,Flop,"['Dileep', 'Kunchacko Boban', 'Daniela Zacherl', 'Biju Menon', 'Vinaya Prasad', 'Kalaranjini', 'Nelson Sooranad', 'Shivaji Guruvayoor', 'Chrys Hobbs', 'Nandu Poduval', 'Clemens Berndorff', 'Archana Kavi', 'Nivin Pauly']",['Vidyasagar'],['Lal Jose'],"['Noushad', 'Benny P. Nayarambalam']",[],subtitles/Spanish Masala/Spanish Masala.srt,
Asuravithu,ma,['Action'],06-01-2012,142,UA,35000000,6300000,Flop,"['Asif Ali', 'Samvrutha Sunil', 'Siddique', 'Maqbool Salmaan', 'Vijayaraghavan', 'Lena', 'Baburaj', 'Gayathri Varsha']",[],['A K Sajan'],['A K Sajan'],[],subtitles/Asuravithu/Asuravithu.srt,
Grandmaster,ma,"['Action','Thriller']",03-05-2012,130,U,45000000,70000000,Hit,"['Mohanlal', 'Priyamani', 'Arjun Nandhakumar', 'Babu Antony', 'Narain', 'Anoop Menon', 'Jagathy Sreekumar', 'Roma Asrani', 'Siddique', 'Devan', 'Riyaz Khan', 'Mithra Kurian', 'Ambika Mohan', 'Seetha', 'Santosh Sleeba', 'Rajshri Nair', 'Manikuttan', 'Gayathri Varsha']",['Deepak Dev'],['B. Unnikrishnan'],['B. Unnikrishnan'],"['Ronnie Screwvala', 'Siddharth Roy Kapur']",subtitles/Grandmaster/Grandmaster.srt,
Husbands in Goa,ma,['Comedy'],21-09-2012,150,U,35000000,47000000,Average,"['Lal', 'Indrajith Sukumaran', 'Jayasurya', 'Asif Ali', 'Rima Kallingal', 'Bhama', 'Remya Nambeesan', 'Praveena', 'Kalabhavan Mani', 'Innocent', 'Suraj Venjaramoodu', 'Divya Padmini', 'Sarayu', 'Leena Maria Paul', 'Noby Marcose', 'Nelson Sooranad']",['M. G. Sreekumar'],['Saji Surendran'],[],"['Ronnie Screwvala', 'Siddharth Roy Kapur']",subtitles/Husbands in Goa/Husbands in Goa.srt,
Christian Brothers,ma,"['Action','Thriller','Drama']",18-03-2011,181,UA,80000000,186000000,Blockbuster,"['Mohanlal', 'Suresh Gopi', 'Dileep', 'R. Sarathkumar', 'Kaniha', 'Raai Laxmi', 'Lakshmi Gopalaswamy', 'Kavya Madhavan', 'Saikumar', 'Jagathy Sreekumar', 'Biju Menon', 'Vijayaraghavan', 'Suresh Krishna', 'Devan', 'Salim Kumar', 'Babu Antony', 'Harisree Ashokan', 'Suraj Venjaramoodu', 'Kunchan', 'Kaviyoor Ponnamma', 'Subair']",['Deepak Dev'],['Joshiy'],"['Siby K Thomas', 'Uday Krishna']",['A.V. Anoop'],subtitles/Christian Brothers/Christian Brothers.srt,
