name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Naadodigal,ta,"['Action','Comedy','Drama']",26-06-2009,161,U,30000000,180000000,Blockbuster,"['M. Sasikumar', 'Bharani', 'Ananya', 'Abhinaya', 'Shantini Deva', 'Vijay Vasanth', 'Kanja Karuppu', 'Jayaprakash', 'Namo Narayanan', 'Lakshmi Ramakrishnan', 'Prabha', 'Nadodigal Gopal', 'L. Raja']",['Sundar C. Babu'],['Samuthirakani'],"['Samuthirakani', 'Na. Muthu Kumar']",['Michael Rayappan'],https://isubtitles.nocensor.space/naadodigal/english-subtitles/593900,
Bramman,ta,"['Action','Comedy','Drama']",21-02-2014,160,U,50000000,90000000,Flop,"['M. Sasikumar', 'Lavanya Tripathi', 'Naveen Chandra', 'Santhanam', 'Soori', 'Malavika Menon', 'Vanitha Krishnachandran', 'Surekha Vani', 'Arjunan Nandakumar', 'G. Gnanasambandam', 'Jayaprakash', 'Crane Manohar', 'Padmapriya Janakiraman', 'Madhu Shalini']",['Devi Sri Prasad'],['Socrates'],"['Socrates', 'Na. Muthu Kumar', 'Viveka']","['K. Manju', 'Anto Joseph']",https://subtitleshub.net/subtitles/movieid-204706/,
Kodiveeran,ta,"['Action','Drama']",07-12-2017,155,UA,70000000,180000000,Hit,"['M. Sasikumar', 'Mahima Nambiar', 'Sanusha Santhosh', 'Balasaravanan', 'Vidharth', 'Shamna Kasim', 'Pasupathy Masilamani', 'Florent Pereira', 'Prem']","['N. R. Raghunanthan', 'Udhaya Kumar']",['M. Muthaiah'],['M. Muthaiah'],[],https://www.opensubtitles.org/en/subtitles/7205050/kodiveeran-en,
Asuravadham,ta,"['Action','Drama']",29-06-2018,122,UA,40000000,35000000,Disaster,"['M. Sasikumar', 'Nandita Swetha', 'Vasumithra', 'Sreejith Ravi', 'Namo Narayanan', 'Sheela Rajkumar', 'Raja Simman', 'Arumugam Bala', 'Sanjana Singh']","['G. Suren', 'Govindh Vasantha', 'S Azhagiya Koothan']",['M. Maruthupandian'],['M. Maruthupandian'],"['Muthuramalingam', 'L K Leena']",https://yifysubtitles.me/subtitle/asuravadham/English-320923,
Naadodigal 2,ta,['Drama'],31-01-2020,136,UA,50000000,60000000,Disaster,"['M. Sasikumar', 'Anjali', 'Athulya Ravi', 'Bharani', 'Namo Narayanan', 'Super Subbarayan', 'Tulasi', 'Kanja Karuppu', 'M. S. Bhaskar', 'Sriranjini', 'Nadodigal Gopal', 'Vikram Anand', 'Benjamin']","['Justin Prabhakaran', 'Achu Rajamani', 'Sooraj Santhosh', 'Shweta Mohan']",['Samuthirakani'],['Yugabharathi'],['S. Nandagopal'],https://english-subtitles.org/136628/download/naadodigal-2.html,
Naan,ta,"['Crime','Drama','Thriller']",15-08-2012,135,UA,20000000,155000000,Super Hit,"['Siddharth Venugopal', 'Rupa Manjari', 'Anuya Bhagvath', 'Vijay Victor Jesudoss', 'Vibha Natarajan', 'Krishnamurthy', 'Pramod', 'Charmila', 'Sheela Rajkumar', 'Saravanan']",['Vijay Antony'],['Jeeva Shankar'],['Neelan K. Sekar'],['Fathima Vijay Antony'],https://www.subtitledb.org/subtitle/naan,
India Pakistan,ta,"['Comedy','Romance']",08-05-2015,157,U,40000000,125000000,Average,"['Sushma Raj', 'Pasupathy Masilamani', 'Jagan', 'Urvashi', 'Kaali Venkat', 'Yogi Babu', 'M. S. Bhaskar', 'Manobala', 'Sharath Lohitashwa', 'T. P. Gajendran', 'Munnar Ramesh', 'Pandi', 'Shiny', 'Seema', 'Ambani Shankar', 'Munish Raja', 'Ravikanth', 'Pei Krishnan', 'Maayi Sundar', 'Seshu', 'Thavasi', 'Elango Kumaravel', 'Raveena Ravi']",['Deena Devarajan'],['N. Anand'],['N. Anand'],['Fathima Vijay Antony'],https://yts-subs.net/movies/india-pakistan-2015,
Kaali,ta,"['Action','Drama']",18-05-2018,131,U,90000000,123000000,Flop,"['Sunaina', 'Anjali', 'Amritha Aiyer', 'Shilpa Manjunath', 'Yogi Babu', 'Vela Ramamoorthy', 'R. K. Suresh', 'Nassar', 'Jayaprakash', 'Madhusudhan Rao', 'Chitra Lakshmanan']","['Vijay Antony', 'Vijay Rathinam', 'A M Rahmathulla', 'S Chandrasekhar']",['Kiruthiga Udhayanidhi'],['Kiruthiga Udhayanidhi'],"['Fathima Vijay Antony', 'Sandra Johnson']",http://www.elsubtitle.com/title/tt7822440/,
Kolaigaran,ta,"['Action','Crime','Drama']",07-06-2019,109,UA,85000000,221500000,Hit,"['Arjun Sarja', 'Ashima Narwal', 'Seetha', 'Nassar', 'Bagavathi Perumal', 'Sampath Ram', 'Raveena Ravi']","['Simon K. King', 'Vijay Rathinam', 'Balu Thankachan', 'A M Rahmathulla', 'Karthik', 'Yazin Nizar', 'Shilvi Sharon', 'Keerthana Vaidyanathan', 'A P Kavi', 'Kdk Shankar', 'Kadhar Basha', 'Sulthan Ibrahim']","['Andrew Louis', 'Dinesh Rajan', 'Natraj Devendran', 'Jose Sasi Kumar', 'Mohamed Sareef']","['Andrew Louis', 'Arun Bharathi', 'Thamizhanangu']","['B. Pradeep', 'Sandra Johnson', 'R Sundarakamaraj', 'K Sri Kaviraj', 'Manoj Kumar Kalaimani']",http://www.elsubtitle.com/title/tt9109794/,
Idhu Kathirvelan Kadhal,ta,"['Comedy','Drama','Romance']",14-02-2014,156,U,145000000,311000000,Above Average,"['Nayanthara', 'Chaya Singh', 'Santhanam', 'Saranya Ponvannan', 'Sunder Ramu', 'Vanitha Krishnachandran', 'Mayilsamy', 'Jayaprakash', 'Adukalam Naren', 'Aadukalam Murugadoss', 'Ganeshkar', 'Bharath Reddy']",['Harris Jayaraj'],['S. R. Prabhakaran'],['S. R. Prabhakaran'],"['Udhayanidhi Stalin', 'M. Shenbaga Moorthy', 'R. Arjun Durai']",https://sub.deltaleech.com/subtitles/idhu-kathirvelan-kadhal/english/958510,
Nannbenda,ta,"['Comedy','Romance']",02-04-2015,148,U,150000000,250000000,Flop,"['Nayanthara', 'Santhanam', 'Karunakaran', 'Sherin Shringar', 'Pooja Ramachandran', 'Suzane George', 'Manobala', 'Sriranjini', 'Rajendran', 'Pattimandram Raja', 'Kadhal Thandapani', 'Lollu Sabha Manohar', 'Tamanna Bhatia', 'Muthu Raman', 'Supergood Subramani', 'Raja Simman', 'Vinodhini Vaidyanathan']",['Harris Jayaraj'],['Jagadish'],"['Jagadish', 'Na. Muthu Kumar']","['Udhayanidhi Stalin', 'M. Shenbaga Moorthy', 'R. Arjun Durai']",https://sub.deltaleech.com/subtitles/nannbenda-2015/english/1104327,
Manithan,ta,"['Drama','Thriller']",29-04-2016,150,U,100000000,350000000,Hit,"['Prakash Raj', 'Hansika Motwani', 'Aishwarya Rajesh', 'Radha Ravi', 'Vivek', 'Angana Roy', 'Gajaraj', 'Swaminathan', 'Kalairani', 'Krishna Kumar', 'Yaar Kannan', 'Mohan Agashe', 'Sangili Murugan', 'Mayilsamy', 'Supergood Subramani', 'Cheran Raj', 'R. S. Chelladurai', 'Arun']","['Anirudh Ravichander', 'Santhosh Narayanan', 'Pradeep Kumar']",['I. Mueenuddin Ahmed'],"['Subhash Kapoor', 'I. Mueenuddin Ahmed', 'Ajayan Bala']",['Udhayanidhi Stalin'],https://subtitleshub.net/manithan-english-srt-4923630/,
Podhuvaga Emmanasu Thangam,ta,"['Comedy','Romance']",11-08-2017,137,U,110000000,161500000,Flop,"['Nivetha Pethuraj', 'Parthiban', 'Soori', 'Mayilsamy', 'Rajendran', 'Namo Narayanan', 'Rama', 'G. M. Sundar', 'Vivek Prasanna', 'Florent Pereira']","['D. Imman', 'Udhaya Kumar']",['Thalapathy Prabhu'],['Thalapathy Prabhu'],"['N. Ramasamy', 'Hema Rukmani']",https://english-subtitles.org/58809/download/podhuvaga-en-manasu-thangam.html,
Ippadai Vellum,ta,"['Action','Comedy']",10-11-2017,139,UA,100000000,180000000,Flop,"['Manjima Mohan', 'Radhika Sarathkumar', 'Soori', 'R. K. Suresh', 'Daniel Balaji', 'Ravi Mariya', 'Sriman', 'M. S. Bhaskar', 'Vijay Sethupathi']",['D. Imman'],['Gaurav Narayanan'],['Gaurav Narayanan'],[],https://english-subtitles.org/67553/download/ippadai-vellum.html,
Nimir,ta,"['Comedy','Drama']",26-01-2018,130,U,70000000,150000000,Average,"['Namitha Pramod', 'Parvatii Nair', 'Samuthirakani', 'M. S. Bhaskar', 'Karunakaran', 'Kanja Karuppu', 'Arul Dass', 'Maala Parvathi', 'Imman Annachi', 'Tulasi', 'Shanmugarajan', 'George Mariyan', 'Sampath Ram', 'Sentrayan', 'Nainika', 'Bineesh Kodiyeri', 'Rajkumar', 'Raveena Ravi']","['Vishnu Govind', 'Sree Sankar', 'B. Ajaneesh Loknath']",['Priyadarshan'],"['Shyam Pushkaran', 'Vairamuthu', 'Thamarai']","['Anoop Antony', 'Santhosh T Kuruvilla']",https://subtitleshub.net/nimir-english-srt-5894144/,
Kanne Kalaimaane,ta,"['Drama','Romance']",22-02-2019,128,U,100000000,167500000,Flop,"['Tamanna Bhatia', 'Vadivukarasi', 'Vasundhara Kashyap', ""'Poo' Ram"", 'Shaji Chen']","['Yuvan Shankar Raja', 'Pragathi Guruprasad', 'Shweta Pandit', 'Sooraj Santhosh', 'Karthik', 'Yazin Nizar']",['Seenu Ramasamy'],"['Vairamuthu', 'Mathichiyam Bala']",['Udhayanidhi Stalin'],https://subimdb.com/subtitles/kanne-kalaimaane/english/1954719,
Psycho,ta,"['Crime','Thriller']",24-01-2020,134,A,130000000,356500000,Super Hit,"['Nithya Menen', 'Aditi Rao Hydari', 'Shaji Chen', 'Singampuli', 'Adukalam Naren', 'Renuka', 'Rajkumar Pitchumani']","['Ilaiyaraaja', 'Kailash Kher', 'Sid Sriram']",['Mysskin'],['Kabilan'],['Arun Mozhi Manickam'],https://www.subtitlesload.com/psycho-tamil-movie/,
Jeeva,ta,"['Drama','Sport']",26-09-2014,127,U,30000000,180000000,Super Hit,"['Vishnu Vishal', 'Sri Divya', 'Soori', 'Lakshman Narayan', 'Harish Uthaman', 'Charle', 'Surbhi', 'Madhusudhan Rao', 'G. Marimuthu', 'Rindhu Ravi', 'Sanyathara', ""'Jeeva' Ravi"", 'Anjali Varadarajan', 'Monica Chinnakotla', 'Raveena', 'Raveena Ravi']","['D. Imman', 'Anthony Daasan']",['Suseenthiran'],"['Suseenthiran', 'Madhan Karky', 'Vairamuthu', 'Kabilan Vairamuthu']",[],https://subtitleshub.net/jeeva-english-srt-4285071/,
Indru Netru Naalai,ta,"['Comedy','Sci-Fi','Thriller']",26-06-2015,146,U,70000000,310000000,Blockbuster,"['Vishnu Vishal', 'Mia George', 'Karunakaran', 'Jayaprakash', 'P. Ravi Shankar', 'T.M. Karthik', 'Anupama Kumar', 'Bagavathi Perumal', 'Arya', 'V. I. S. Jayapalan', 'Anjali Varadarajan', 'V. S. Raghavan', 'Ramachandran Durairaj', ""'Jeeva' Ravi"", 'Boxer Dheena', 'Munishkanth', 'Pandian', 'Kavin Raj']","['HipHop Tamizha Adhi', 'Anthony Daasan', 'HipHop Tamizha Jeeva']",['R. Ravi Kumar'],['R. Ravi Kumar'],"['C. V. Kumar', 'K. E. Gnanavelraja']",https://sub.deltaleech.com/subtitles/indru-netru-naalai/english/1152775,
Katha Nayagan,ta,['Comedy'],08-09-2017,122,U,70000000,80000000,Disaster,"['Vishnu Vishal', 'Catherine Tresa', 'Soori', 'Rajendran', 'Anandaraj', 'Saranya Ponvannan', 'Arul Dass', 'Vijay Sethupathi', 'K. Natraj', 'Durga', 'Athulya Ravi', 'Raveena Ravi']","['Sean Roldan', 'Anirudh Ravichander']",['Muruganandham'],['Muruganandham'],['Rajini Natraj'],https://sub.deltaleech.com/subtitles/katha-nayagan-2017-tamil-hdrip-720p-x264-51-13gb/english/1637665,
Silukkuvarupatti Singam,ta,"['Comedy','Drama']",21-12-2018,134,U,80000000,150000000,Flop,"['Vishnu Vishal', 'Regina Cassandra', 'Oviya Helen', 'Karunakaran', 'Yogi Babu', 'Anandaraj', 'Mansoor Ali Khan', 'Livingston', 'Singamuthu', 'Soundara Raja', 'P. Ravi Shankar']","['T. Udayakumar', 'Leon James']",['Chella'],['Chella'],['Aryan Ramesh'],https://english-subtitles.org/103315/download/silukkuvarupatti-singam.html,
Hara Hara Mahadevaki,ta,"['Comedy','Romance']",29-09-2017,140,A,40000000,170000000,Super Hit,"['Gautham Karthik', 'Nikki Galrani', 'Rajendran', 'Karunakaran', 'Sathish', 'Manobala', 'Ravi Mariya', 'R. K. Suresh', 'Namo Narayanan', 'Balasaravanan', 'Mayilsamy', 'Linga', 'Mounika', 'Gabrella', 'Sai Karthick', 'Sri Latha', 'Dr. Vidhya Borgia', 'Supergood Subramani', 'Kovai Babu', 'Baby Diya', 'Dhileban', 'Arputhan Vijay', 'Gayatri Rema', 'Raveena Ravi']","['Anthony Daasan', 'M. R. Rajakrishnan', 'Balamurali Balu', 'Prathi Balasubramanian']",['Santhosh P. Jayakumar'],[],"['K. E. Gnanavelraja', 'S Thangaraj']",https://subdl.com/s/subtitle/sd23287/hara-hara-mahadevaki,
Vai Raja Vai,ta,"['Comedy','Thriller']",01-05-2015,118,U,40000000,160000000,Super Hit,"['Gautham Karthik', 'Priya Anand', 'Vivek', 'Taapsee Pannu', 'Daniel Balaji', 'Gayathri Raguram', 'Sathish', 'Sriranjini', 'Bose Venkat', 'M. S. Bhaskar', 'Manobala', 'Mayilsamy', 'Dhanush', 'Kavithalaya Krishnan', 'S. J. Surya', 'Rindhu Ravi']",['Yuvan Shankar Raja'],['Aishwarya R. Dhanush'],['Madhan Karky'],"['Kalpathi S Aghoram', 'Kalpathi S Ganesh', 'Kalpathi S Suresh']",https://subdl.com/s/subtitle/sd9685/vai-raja-vai,
Mr Chandramouli,ta,"['Comedy','Romance','Sport']",06-07-2018,139,UA,70000000,120000000,Flop,"['Gautham Karthik', 'Karthik Muthuraman', 'Regina Cassandra', 'Varalaxmi Sarathkumar', 'Sathish', 'Mime Gopi', 'Santhosh Prathap', 'Viji Chandrasekhar', 'Priyadarshini Rajkumar']","['Sam C S', 'Vijay Rathinam', 'Brindha Sivakumar']",['Thiru'],[],"['Joseph Jaxson', 'G Dhananjayan', 'S Vikram Kumar', 'Lalitha Dhananjayan']",https://subdl.com/s/subtitle/sd286355/mr-chandramouli,
Devarattam,ta,"['Action','Drama']",01-05-2019,140,UA,45000000,180000000,Hit,"['Gautham Karthik', 'Manjima Mohan', 'Soori', 'Bose Venkat', 'Vinodhini Vaidyanathan', 'Fefsi Vijayan', 'Vela Ramamoorthy']","['Nivas Prasanna', 'T. Udayakumar', 'Arun Seenu', 'Haricharan', 'Chinmayi Sripaada', 'Velmurugan', 'Benny Dayal']",['M. Muthaiah'],"['M. Muthaiah', 'Pa. Vijay', 'Yugabharathi', 'Mohan Rajan']","['K. E. Gnanavelraja', 'Joseph Jaxson']",https://subdl.com/s/subtitle/sd371449/devarattam,
Dum,ta,"['Action','Crime','Drama']",24-01-2003,166,A,12500000,100000000,Super Hit,"['Silambarasan', 'Rakshita', 'Ashish Vidhyarthi', 'Delhi Ganesh', 'Radha Ravi', 'S. S. Rajendran', 'Sumithra', 'Livingston']",['Deva'],"['Puri Jagannath', 'A. Venkatesh']","['Puri Jagannath', ' Prasanna Kumar Bejawada', 'A. Venkatesh', 'Kabilan']",[],https://subdl.com/s/subtitle/sd33235/dum,
Manmadhan,ta,"['Crime','Mystery','Romance']",12-11-2004,165,A,50000000,280000000,Blockbuster,"['Silambarasan', 'Jyothika', 'Sindhu Tolani', 'Goundamani', 'Atul Kulkarni', 'Poochi Senthil', 'Santhanam', 'Sathyan Sivakumar', 'Mayoori', 'Crane Manohar', 'Brinda Parekh', 'Mandira Bedi', 'Yana Gupta', 'Arzoo Govitrikar']","['Shankar Mahadevan', 'Anushka Manchanda', 'Clinton Cerejo', 'Sadhana Sargam', 'Suchitra', 'Kay Kay', 'Blaaze']",['Murugan A J'],"['Balakumaran', 'Vaali', 'Snehan', 'Pa. Vijay', 'Na. Muthu Kumar']",['Krishnakanth K S'],http://www.elsubtitle.com/title/tt0464106/,
Vallavan,ta,"['Romance','Thriller']",13-10-2006,118,UA,80000000,251500000,Hit,"['Silambarasan', 'Nayanthara', 'Sandhya', 'Premji Amaran', 'Santhanam', 'Reema Sen', 'Karthik Sabesh', 'S.Ve. Sekar', 'Janaki Sabesh', 'Mahat Raghavendra']","['Yuvan Shankar Raja', 'Sunidhi Chauhan', 'Vijay Yesudas', 'Sunitha Sarathy', 'Suchitra', 'Karthik', 'K. G. Ranjith', 'Blaaze']","['Perarasu', 'Silambarasan', 'T. Rajendar']","['Vaali', 'Karunakaran', 'Thamarai']",['P.L. Thenappan'],https://subdl.com/s/subtitle/sd369301/vallavan,
Kaalai,ta,['Action'],14-01-2008,128,A,80000000,154000000,Flop,"['Silambarasan', 'Vedhika', 'Lal', 'Sangeetha Krish', 'Sulile Kumar', 'Seema', 'Meera Chopra']",['G. V. Prakash Kumar'],['Tarun Gopi'],['Tarun Gopi'],['S. S. Chakravarthy'],https://subdl.com/s/subtitle/sd321882/kaalai,
Silambattam,ta,['Action'],19-12-2008,166,UA,100000000,381500000,Super Hit,"['Silambarasan', 'Sana Khaan', 'Sneha', 'Prabhu Ganesan', 'Ponvannan', 'Nedumudi Venu', 'Santhanam', 'Manobala', 'Poochi Senthil', 'Kishore', 'Yuvarani', 'Chaams', 'Ilavarasu', 'Karunas', 'Rachana Maurya', 'S. N. Lakshmi', 'Mayilsamy', 'Nirosha', 'Crane Manohar', 'Chitti Babu', 'Raaghav', 'Antara Biswas', 'Sentrayan', 'Lollu Sabha Balaji', 'Premji Amaran', 'Pragathi']","['Ilaiyaraaja', 'Shankar Mahadevan', 'Yuvan Shankar Raja', 'Gangai Amaran', 'Ramji Soma', 'Suchitra', ""Suzanne D'Mello"", 'Priyadarshini', 'Bela Shende', ""Earl D'souza""]",['S. Saravanan'],"['Vaali', 'Na. Muthu Kumar']","['V. Swaminathan', 'K. Muralidharan', 'T S Rangarajan']",http://www.elsubtitle.com/title/tt1496868/,
Osthe,ta,['Action'],08-12-2011,150,A,150000000,370000000,Average,"['Silambarasan', 'Richa Gangopadhyay', 'Jithan Ramesh', 'Revathi', 'Nizhalgal Ravi', 'VTV Ganesh', 'Santhanam', 'Nassar', 'Saranya Mohan', 'Vijayakumar', 'Sonu Sood', 'Mayilsamy', 'Thambi Ramaiah', 'Senthikumari', 'Mallika Sherawat', 'John Kokken']",['S. Thaman'],['Dharani'],"['Abhinav Kashyap', 'Dileep Shukla']","['T. Ramesh', 'M. Mohan Apparao']",https://www.opensubtitles.org/en/subtitles/4575431/osthi-en,
Podaa Podi,ta,"['Comedy','Romance']",13-12-2012,121,U,120000000,211000000,Flop,"['Silambarasan', 'Varalaxmi Sarathkumar', 'Shobana', 'VTV Ganesh', 'Samarth Suraj', 'Meena Latchman', 'Santhanam', 'Premji Amaran']",['Dharan Kumar'],['Vignesh Shivan'],['Vignesh Shivan'],['Padam Kumar'],,
Nerrukku Ner,ta,"['Action','Drama','Romance']",06-09-1997,178,U,2200000,7300000,Hit,"['Vijay', 'Suriya', 'Simran', 'Kausalya', 'Raghuvaran', 'Manivannan', 'Vivek', 'Prakash Raj', 'Dhamu', 'Karan', 'Shanthi Krishna', 'Nancy Jennifer', 'Rajesh', 'Kavithalaya Krishnan', 'Ajay Rathnam', 'Mayilsamy', 'Ragasudha', 'Fathima Babu', 'Karate Raja', 'Madhan Bob', 'Vijaya Chandrika', 'Harish Siva']",['Deva'],"['Mani Ratnam', 'Vasanth']",['K. V. Anand'],[],https://isubtitles.proxybit.monster/nerukku-ner/english-subtitles/1145717,
Poovellam Kettuppar,ta,"['Comedy','Romance']",06-08-1999,148,U,4500000,8200000,Flop,"['Suriya', 'Jyothika', 'Nassar', 'Vijayakumar', 'Ambika', 'Karan', 'Delhi Ganesh', 'Vadivelu', 'Kovai Sarala', 'Madhan Bob', 'Dhamu', 'Maadhu Balaji', 'Kaaka Radhakrishnan', 'Manorama', 'Parthiban', 'Ramki', 'Kavitha', 'Pasi Sathya', 'Pyramid Natarajan']","['Yuvan Shankar Raja', 'Sukhwinder Singh', 'Bhavatharini', 'Srinivas', 'Sadhana Sargam', 'Sujatha Mohan', 'Hariharan', 'Nithyasree Mahadevan', 'P. Unnikrishnan']",['Vasanth'],"['Crazy Mohan', 'Panchu Arunachalam']",['Meena Panchu Arunachalam'],https://www.opensubtitles.org/en/subtitles/4440231/poovellaam-kettuppaar-en,
Friends,ta,"['Drama','Comedy','Romance']",14-01-2001,167,U,9000000,35000000,Super Hit,"['Vijay', 'Suriya', 'Vadivelu', 'Devayani', 'Ramesh Khanna', 'Abhinaya Sri', 'Vijayalakshmi', 'Radha Ravi', 'Charle', 'Sriman', 'Saritha', 'Rajeev', 'A. R. Srinivasan', 'Shanthi Williams', 'S. N. Lakshmi', 'Pyramid Natarajan', 'Sathyapriya', 'Santhana Bharathi', 'Madhan Bob', 'Crane Manohar']",['Ilaiyaraaja'],"['Siddique', 'Gokula Krishnan']",[],['Swargachitra Appachan'],https://subdl.com/subtitle_details.php?p=friends-2001,
Nandha,ta,"['Action','Drama']",14-11-2001,165,UA,8500000,80000000,Blockbuster,"['Suriya', 'Laila', 'Karunas', 'Rajkiran', 'Saravanan', 'Rajashree', 'Sheela Kaur', 'Vinoth Kishan', 'Nandha Saravanan']","['Ilaiyaraaja', 'Yuvan Shankar Raja', 'S. P. Balasubramaniam', 'Anuradha Sriram', 'P. Unnikrishnan', 'Malgudi Subha', 'Srimathumitha']","['Bala', 'Nandan Subbarayan']","['Pa. Vijay', 'Pulamaipithan', 'Na. Muthu Kumar', 'Thamarai', 'Pazhani Bharathi']","['Ganesh Raghu', 'Karthik Radhakrishnan', 'Rajan Radhakrishnan', 'Venky Narayanan']",http://parsiansub.ir/subtitles/nandha/english/766753,
Unnai Ninaithu,ta,['Drama'],10-05-2002,163,U,12000000,78000000,Super Hit,"['Suriya', 'Laila', 'Sneha', 'Ramesh Khanna', 'Charle', 'Thalaivasal Vijay', 'Pallavi', 'Sathyapriya', 'Ramji', 'Chitra Lakshmanan', 'R. Sundarrajan', 'Hari Prashanth', 'Sheela Kaur']",['Sirpi'],['Vikraman'],['Na. Muthu Kumar'],"['G. Venugopal', 'V. Swaminathan', 'K. Muralidharan']",https://subdl.com/s/subtitle/sd16423/unnai-ninaithu,
Mounam Pesiyadhe,ta,"['Drama','Romance']",01-01-2002,148,U,13000000,92500000,Super Hit,"['Suriya', 'Trisha Krishnan', 'Nandha', 'Neha Pendse', 'Laila', 'Vidharth']","['Shankar Mahadevan', 'Yuvan Shankar Raja', 'S. P. Balasubramaniam', 'Hariharan', 'Karthik', 'Malgudi Subha']",['Ameer'],"['Vaali', 'Snehan']","['Ganesh Raghu', 'Rajan Radhakrishnan', 'Venky Narayanan', 'Karthik Radha Krishnan']",https://www.opensubtitles.org/en/subtitles/4439447/mounam-pesiyadhe-en,
Kaakha Kaakha,ta,"['Action','Crime','Drama']",01-08-2003,153,UA,35000000,390000000,Blockbuster,"['Suriya', 'Jyothika', 'Jeevan', 'Daniel Balaji', 'Devadarshini', 'Yoge Jappie', 'Rajan', 'Ramya Krishnan']","['Harris Jayaraj', 'Shyam Sundar Sengupta', 'Sunitha Sarathy', 'Suchitra', 'Karthik', 'Kay Kay', 'Pop Shalini', 'Tippu', 'Bombay Jayashri', 'M.J. Raju']",['Gautham Vasudev Menon'],['Thamarai'],"['S. Thanu', 'Parthiban A']",https://www.opensubtitles.org/en/subtitles/4856849/kaakha-kaakha-the-police-en,
Aaytha Ezhuthu,ta,"['Action','Drama','Thriller']",21-05-2004,160,U,50000000,110000000,Hit,"['Suriya', 'R. Madhavan', 'Siddharth', 'Meera Jasmine', 'Trisha Krishnan', 'Esha Deol', 'Janagaraj', 'Krishnakumar Ramakumar', 'Sriman', 'Viji Chandrasekhar', 'Ejji K. Umamahesh', 'P. S. Sridhar', 'Janaki Sabesh', 'Suchitra Karthik Kumar', 'Karthi']","['A. R. Rahman', 'AS Laxmi Narayanan', 'H Sridhar']",['Mani Ratnam'],"['Sujatha Rangarajan', 'R Kannan']",['G. Srinivasan'],https://subdl.com/s/subtitle/sd339631/ayitha-ezhuthu,
Ghajini,ta,"['Action','Drama','Mystery']",29-09-2005,175,UA,100000000,650000000,Blockbuster,"['Suriya', 'Asin Thottumkal', 'Nayanthara', 'Pradeep Ram Singh Rawat', 'Riyaz Khan', 'Manobala', 'Sathyan Sivakumar', 'Venba']","['Shankar Mahadevan', 'Harris Jayaraj', 'Sujatha Mohan', 'Karthik', 'K. G. Ranjith', 'Sriram Parthasarathy', 'Annupamaa', 'Bombay Jayashri', 'Mathangi Jagdish']","['Christopher Nolan', 'A.R. Murugadoss']","['Vaali', 'Na. Muthu Kumar', 'Thamarai', 'Kabilan']",['Salem A. Chandrasekar'],https://subdl.com/s/subtitle/sd176843/ghajini,
Aaru,ta,"['Action','Thriller']",09-12-2005,168,A,50000000,180000000,Hit,"['Suriya', 'Ashish Vidhyarthi', 'Trisha Krishnan', 'Vadivelu', 'Kalabhavan Mani', 'Malavika Avinash', 'Aishwarya', 'Thambi Ramaiah', 'Delhi Ganesh', 'Nizhalgal Ravi', 'Crane Manohar', 'Aryan', 'Singamuthu', 'Jayaprakash Reddy', 'Dhritiman Chatterjee', 'Raj Kapoor']",['Devi Sri Prasad'],"['Saran', 'Hari']",['Na. Muthu Kumar'],['Raja Sridhar'],https://subdl.com/s/subtitle/sd116659/aaru,
Vel,ta,"['Action','Comedy','Drama']",08-11-2007,160,U,80000000,385000000,Super Hit,"['Suriya', 'Asin Thottumkal', 'Vadivelu', 'Kalabhavan Mani', 'Nassar', 'Lakshmi', 'Saranya Ponvannan', 'Aishwarya', 'Charle', 'Charan Raj', 'Raj Kapoor', 'Krishna Moorthy A', 'Devadarshini', 'Vaiyapuri', 'Chaams', 'Crane Manohar', 'Singamuthu', 'Madhan Bob']","['Shankar Mahadevan', 'Yuvan Shankar Raja', 'Sujatha Mohan', 'Haricharan', 'Rahul Nambiar', 'Suchitra', 'Srilekha Parthasarathy', 'Tippu', 'Sriram Parthasarathy']",['Hari'],['Na. Muthu Kumar'],"['Mohan Natarajan', 'M Chinthamani']",https://subdl.com/s/subtitle/sd27418/vel,
Rakta Charitra 2,ta,"['Action','Biography','Crime']",03-12-2010,135,A,450000000,680000000,Average,"['Suriya', 'Vivek Oberoi', 'Priyamani', 'Radhika Apte', 'Shatrughan Sinha', 'Ajaz Khan', 'Sudeep', 'Anupam Shyam', 'Zarina Wahab', 'Kota Srinivasa Rao', 'Subrat Dutta', 'Vishwajeet Pradhan', 'Sushmita Mukherjee', 'Tanikella Bharani', 'Kitty', 'Subhalekha Sudhakar']","['Sukhwinder Singh', 'Dharam Sandeep']",['Ram Gopal Varma'],['Prashant Pandey'],"['Sheetal Vinod Talwar', 'Madhu Mantena Varma']",https://www.bollynook.com/en/bollywood-movie-subtitles/14466/rakta-charitra-2/,
7 Aum Arivu,ta,"['Action','Sci-Fi','Thriller']",26-10-2011,160,U,500000000,1080000000,Super Hit,"['Suriya', 'Shruti Haasan', 'Ashwin Kakumanu', 'Abhinaya', 'Guinness Pakru', 'Dhanya Balakrishna', 'Johnny Trí Nguyễn', 'Misha Ghoshal', 'N. Azhagamperumal', 'Ilavarasu']",['Harris Jayaraj'],['A.R. Murugadoss'],"['Anand Shankar', 'Na. Muthu Kumar', 'Kabilan']",['Udhayanidhi Stalin'],https://subdl.com/subtitle_details.php?p=7aum-arivu-the-seventh-sense,
