name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Middle Class Abbayi,te,"['Action', 'Comedy']",21-12-2017,144,UA,250000000,700000000,Super Hit,"['Nani', 'Bhumika Chawla', 'Sai Pallavi', 'Vijay Varma', 'Rajiv Kanakala', 'Naresh', 'Priyadarshi Pullikonda', 'Aamani', 'Vennela Kishore', 'Posani Krishna Murali', 'Pavitra Lokesh', 'Ashrita Vemuganti']","['Devi Sri Prasad', 'Tapas Nayak']",['Venu Sriram'],"['Venu Sriram', 'Mamidala Thirupathi', 'Srikanth Vissa']","['Dil Raju', 'Harshith Reddy', 'K Ravindra Babu']",http://www.elsubtitle.com/title/tt7516778/,https://www.jackace.in/2017/11/Middle-Class-Abbayi-Box-Office-Budget-Cast-Hit-Flop-Posters-Story.html
Jersey,te,"['Drama', 'Sport']",19-04-2019,157,U,350000000,480000000,Super Hit,"['Nani', 'Shraddha Srinath', 'Harish Kalyan', 'Viswant Duddumpudi', 'Sanusha Santhosh', 'Sathyaraj', 'Sampath Raj', 'Shishir Sharma', 'Praveen', 'Jayaprakash', 'Rao Ramesh', 'Brahmaji', 'Bhupal Raju']","['Anirudh Ravichander', 'Hari Haran', 'Sachin Sudhakaran', 'Tony Joy', 'K C Sidharthan', 'Shakthisree Gopalan', 'Brodha', 'Shashaa Tirupati', 'Inno Genga', 'Darshan Raval']",['Gautham Thinnanoori'],['Krishna Kanth'],"['Suryadevara Naga Vamsi', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga', 'Guru Bobba', 'S Venkatrathnam']",https://moviesubtitlesrt.com/uncategorized/jersey-2019-english-subtitles/,https://www.jackace.in/2019/04/Jersey-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Crew-Release-Story-Roles.html
Gang Leader,te,"['Action', 'Comedy']",13-09-2019,155,UA,300000000,363000000,Flop,"['Nani', 'Kartikeya Gummakonda', 'Priyanka Arul Mohan', 'Priyadarshi Pullikonda', 'Vennela Kishore', 'Satya', 'Anish Kuruvilla', 'Lakshmi', 'Saranya Ponvannan', 'Jenny', 'Swapna']","['Anirudh Ravichander', 'Ajith Abraham George', 'Varun Venugopal', 'Sid Sriram', 'Inno Genga']","['Vikram Kumar', 'Mukund Pandey', 'Swaroop Mittapalli']","['Vikram Kumar', 'Venky', 'Anantha Sriram', 'Darling Swamy']","['Seshu Priyanka Chalasani', 'Y. Ravi Shankar', 'Naveen Yerneni', 'Mohan Cherukuri', 'Chiranjeevi Pedamallu', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga', 'K. V. V. Bala Subramanyam']",https://subdl.com/s/subtitle/sd368313/gang-leader,https://www.jackace.in/2019/08/Gang-Leader-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Story-And-Others.html
Hit,te,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",28-02-2020,125,UA,40000000,200000000,Blockbuster,"['Vishwak Sen', 'Ruhani Sharma', 'Brahmaji', 'Murali Sharma', 'Bhanuchander', 'Hari Teja', 'Ravi Varma', 'Kalpalatha', 'Mrudhula Basker']",['Vivek Sagar'],['Sailesh Kolanu'],['Sailesh Kolanu'],"['S. Venkatarathnam', 'Prashanthi Tipirneni']",https://subscene.vip/subtitles/hit-2020-english-subscene-subtitles-926505,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Kumari 21F,te,"['Drama', 'Romance']",19-11-2015,134,A,40000000,350000000,Blockbuster,"['Raj Tarun', 'Heeba Patel', 'Noel Sean', 'Hema', 'Nellore Sudharshan']",['Devi Sri Prasad'],"['Sukumar', 'Palnati Surya Pratap', 'Buchi Babu Sana']",['Sukumar'],[],http://www.elsubtitle.com/title/tt5177824/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Fidaa,te,"['Comedy', 'Drama', 'Romance']",21-07-2017,144,U,100000000,900000000,Blockbuster,"['Varun Tej', 'Sai Pallavi', 'Sai Chand', 'Saranya Pradeep', 'Satyam Rajesh', 'Gayathri Gupta', 'Raja Chembolu', 'Harshvardhan Rane', 'Geeta Bhaskar']",['Shakti Kanth'],['Sekhar Kammula'],[],['Dil Raju'],http://www.elsubtitle.com/title/tt7159382/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Care Of Kancharapalem,te,['Drama'],07-09-2018,152,UA,5000000,100000000,Blockbuster,"['Mohan Bhagath', 'Praveena Paruchuri', 'Karthik Rathnam', 'Radha Bessy', 'Praneeta Patnaik', 'Nithya Sree', 'Kesava Karri']",['Sweekar Agasthi'],['Venkatesh Maha'],['Venkatesh Maha'],[],https://moviesubtitlesrt.com/uncategorized/care-of-kancharapalem-english-subtitles-2018/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Routine Love Story,te,"['Comedy', 'Romance']",23-11-2012,124,UA,20000000,140000000,Blockbuster,"['Sundeep Kishan', 'Regina Cassandra', 'M. S. Narayana', 'Vennela Kishore', 'Chandramohan']",[],['Praveen Sattaru'],['Praveen Sattaru'],['Chanakya Booneti'],https://subdl.com/s/subtitle/sd15167/routine-love-story,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Raju Gari Gadhi,te,['Horror'],16-10-2015,135,UA,30000000,180000000,Blockbuster,"['Dhanraj', 'Saptagiri', 'Shamna Kasim', 'Dhanya Balakrishna', 'Rajiv Kanakala', 'Posani Krishna Murali', 'Ashwin Babu', 'Shakalaka Shankar', 'Vidyullekha Raman', 'Raghu Babu', 'Prabhas Sreenu', 'Chethan Cheenu', 'Eshanya Maheshwari', 'Pavitra Lokesh']",['Sai Karthik'],['Ohmkar'],['Ohmkar'],[],https://opensubtitles.vip/movie-subtitles/raju-gari-gadhi-2015-25346,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Pelli Choopulu,te,"['Comedy', 'Drama', 'Romance']",29-07-2016,125,UA,3000000,300000000,Blockbuster,"['Vijay Devarakonda', 'Ritu Varma', 'Nandu', 'Priyadarshi Pullikonda', 'Abhay Bethiganti', 'Anish Kuruvilla', 'Gururaj Manepalli', 'Kedar Shankara', 'Anisha Alla']",['Vivek Sagar'],['Tharun Bhascker Dhaassyam'],['Tharun Bhascker Dhaassyam'],"['Yash Rangineni', 'Raj Kandukuri']",http://www.elsubtitle.com/title/tt5824826/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
RX 100,te,"['Action', 'Drama', 'Romance']",01-07-2018,153,A,20000000,320000000,Blockbuster,"['Kartikeya Gummakonda', 'Payal Rajput', 'Rao Ramesh', 'Ramki', 'Laxman Meesala']",['Chaitan Bharadwaj'],['Ajay Bhupathi'],['Tajuddin Syed'],['Ashok Reddy Gummakonda'],https://moviesubtitlesrt.com/uncategorized/rx-100-2018-english-subtitles-download/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Agent Sai Srinivasa Athreya,te,"['Comedy', 'Crime', 'Mystery', 'Thriller']",21-07-2019,148,UA,10000000,220000000,Blockbuster,"['Naveen Polishetty', 'Shruti Sharma', 'Suhas', 'Krishneswara Rao', 'Shredha Rajagopalan', 'Darbha Appaji Ambarisha']",['Mark K. Robin'],['Swaroop RSJ'],['Krishna Kanth'],['Rahul Yadav Nakka'],https://moviesubtitlesrt.com/uncategorized/agent-sai-srinivasa-athreya-2019-english-subtitles/,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Eedo Rakam Aado Rakam,te,"['Comedy', 'Romance']",14-04-2016,129,UA,50000000,350000000,Blockbuster,"['Vishnu Manchu', 'Raj Tarun', 'Heeba Patel', 'Sonarika Bhadoria', 'Rajendra Prasad', 'Posani Krishna Murali', 'Ravi Babu', 'Abhimanyu Singh', 'Vennela Kishore', 'Thagubothu Ramesh', 'Satya Krishnan', 'Sri Sudha Bhimireddy']",['Sai Karthik'],['G. Nageswara Reddy'],[],[],https://yifysubtitles.org/movie-imdb/tt5638270,https://www.youtube.com/watch?v=sEKEYBeOOXQ
Goodachari,te,"['Action', 'Thriller']",03-08-2018,147,UA,60000000,300000000,Blockbuster,"['Adivi Sesh', 'Prakash Raj', 'Jagapati Babu', 'Vennela Kishore', 'Sobhita Dhulipala', 'Madhu Shalini', 'Ravi Prakash']","['T. Udayakumar', 'Arun S Mani', 'Sricharan Pakala', 'P. C. Vishnu']",['Sashi Kiran Tikka'],"['Abburi Ravi', 'Rahul Pakala']",[],https://subdl.com/s/subtitle/sd12880/goodachari-2018,https://www.youtube.com/watch?v=kgodm_HmW8I
Chalo,te,"['Action', 'Comedy', 'Family', 'Romance']",02-02-2018,145,UA,30000000,240000000,Blockbuster,"['Naga Shourya', 'Rashmika Mandanna', 'Vennela Kishore', 'Posani Krishna Murali', 'Raghu Babu', 'Rajendran', 'Achyuth Kumar', 'Viva Harsha', 'Satya', 'Naresh', 'Mime Gopi']",['Sagar Mahati'],['Venky Kudumula'],['Venky Kudumula'],[],https://subdl.com/s/subtitle/sd17833/chalo/english,https://www.youtube.com/watch?v=kgodm_HmW8I
Karthikeya,te,"['Mystery', 'Thriller']",24-10-2014,113,UA,60000000,200000000,Blockbuster,"['Nikhil Siddharth', 'Swathi Reddy', 'Tanikella Bharani', 'Raja Ravindra', 'Rao Ramesh', 'Kishore', 'Satya']",['Shekar Chandra'],['Chandoo Mondeti'],['Chandoo Mondeti'],[],https://moviesubtitlesrt.com/telugu-movies/karthikeya-2014-english-subtitles-download/,https://www.youtube.com/watch?v=kgodm_HmW8I
Kshanam,te,"['Mystery', 'Thriller']",26-02-2016,110,UA,40000000,200000000,Blockbuster,"['Adivi Sesh', 'Adah Sharma', 'Anasuya Bharadwaj', 'Vennela Kishore', 'Satyam Rajesh', 'Ravi Varma', 'Swaraj Rebbapragada', 'Satyadev Kancharana']",['Sricharan Pakala'],['Ravikanth Perepu'],['Ravikanth Perepu'],[],http://www.elsubtitle.com/title/tt5504168/,https://www.youtube.com/watch?v=kgodm_HmW8I
Oohalu Gusagusalade,te,"['Comedy', 'Romance']",20-06-2014,128,U,20000000,280000000,Blockbuster,"['Naga Shourya', 'Srinivas Avasarala', 'Raashi Khanna', 'Posani Krishna Murali', 'Prudhviraj', 'Rao Ramesh', 'Hema', 'Pragathi', 'Surya Bhagawan Das', 'C. V. L. Narasimha Rao', 'Satya Krishnan', 'Krishna Bhagavan']",['Kalyani Malik'],['Srinivas Avasarala'],"['Anantha Sriram', 'Sirivennela Seetharama Sastry']",['Rajani Korrapati'],http://www.elsubtitle.com/title/tt3835608/,https://www.youtube.com/watch?v=kgodm_HmW8I
Swamy Ra Ra,te,['Crime'],23-03-2013,120,UA,30000000,120000000,Blockbuster,"['Nikhil Siddharth', 'Swathi Reddy', 'Ravi Babu', 'Jeeva', 'Satya', 'Pooja Ramachandran', 'Jogi Naidu', 'Jogi Krishnam Raju', 'Praveen', 'Hema']",['Sunny M.R.'],['Sudheer Varma'],"['Sudheer Varma', 'Praveen Varma']",[],https://subdl.com/s/subtitle/sd1478/swamy-ra-ra,https://www.youtube.com/watch?v=kgodm_HmW8I
Express Raja,te,"['Action', 'Comedy', 'Romance']",14-01-2016,150,U,70000000,280000000,Super Hit,"['Sharwanand', 'Surbhi', 'Harish Uthaman', 'Saptagiri', 'Urvashi', 'Nagineedu Vellanki', 'Prabhas Sreenu', 'Dhanraj', 'Brahmaji', 'Posani Krishna Murali', 'Shakalaka Shankar', 'Supreet', 'Surya Bhagawan Das', 'Ajay Ghosh']",[],['Merlapaka Gandhi'],['Merlapaka Gandhi'],[],https://www.opensubtitles.org/en/subtitles/8488688/express-raja-en,https://www.youtube.com/watch?v=kgodm_HmW8I
Prema Katha Chitram,te,"['Drama', 'Horror']",07-06-2013,130,A,40000000,250000000,Super Hit,"['Sudheer Babu', 'Nandita Raj', 'Saptagiri']",[],"['Maruthi Dasari', 'Prabhakar Reddy']",['Prabhakar Reddy'],[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Prema-Katha-Chitram/12534a80-6814-49b7-a1ff-b69746d82fea,https://www.youtube.com/watch?v=4OubA-4bSn4
Balakrishnudu,te,"['Action', 'Comedy', 'Romance']",24-11-2017,130,UA,100000000,39000000,Flop,"['Nara Rohith', 'Regina Cassandra', 'Ramya Krishnan', 'Prudhviraj', 'Kota Srinivasa Rao', 'Adithya Menon', 'Ajay', 'Pithamagan Mahadevan', 'Sana', 'Satya Krishnan', 'Vennela Kishore', 'Srinivasa Reddy', 'Raghu Babu', 'Raghu Karumanchi', 'Ravi Varma', 'Diksha Panth', 'Aathma Patrick', 'Thagubothu Ramesh', 'Tejaswi Madivada', 'Shravya Reddy', 'Chalapathi Rao']",['Mani Sharma'],['Pavan Mallela'],['Pavan Mallela'],"['Musunuru Vamsi', 'Sri Vinod']",http://www.elsubtitle.com/title/tt7791566/,https://www.cinestaan.com/movies/balakrishnudu-31263/box-office
Ramayya Vasthavayya,te,"['Action', 'Drama']",11-10-2013,167,A,400000000,309000000,Flop,"['N.T. Rama Rao Jr.', 'Samantha Akkineni', 'Shruti Haasan', 'Mukesh Rishi', 'Rao Ramesh', 'Kota Srinivasa Rao', 'Vidyullekha Raman', 'P. Ravi Shankar', 'Rohini Hattangadi', 'Tanikella Bharani', 'Pragathi', 'Nagineedu Vellanki', 'Jayasudha', 'Ajay', 'Praveen', 'Hamsa Nandini']",['S. Thaman'],['Harish Shankar'],"['Satish Vegesna', 'Ramesh Reddy']","['Dil Raju', 'Shirish']",https://subdl.com/s/subtitle/sd2328/ramayya-vasthavayya,https://en.wikipedia.org/wiki/Ramayya_Vasthavayya
Shadow,te,"['Action', 'Crime', 'Drama']",26-04-2013,160,UA,320000000,100000000,Disaster,"['Venkatesh', 'Taapsee Pannu', 'Aditya Pancholi', 'Nassar', 'Srikanth Meka', 'Manel Soler', 'Nagendra Babu']",['S. Thaman'],['Meher Ramesh'],"['Kona Venkat', 'Gopi Mohan']",[],http://cinemasubtitles.com/subtitles/telugu-movie-cinema/Shadow-(2013)/cd7fd237-0956-4888-acd4-c50b86252264,https://www.youtube.com/watch?v=O1PCni07RUY
Ntr Kathanayakudu,te,"['Biography', 'Drama']",09-01-2019,169,U,800000000,315000000,Disaster,"['Nandamuri Balakrishna', 'Vidya Balan', 'Kalyan Ram', 'Poonam Bajwa', 'Rana Daggubati', 'Manjima Mohan', 'Bharath Reddy', 'Sachin Khedekar', 'Sumanth', 'Kaikala Satyanarayana', 'Anushka Shetty', 'Nithya Menen', 'Malavika Nair', 'Shalini Pandey', 'Hansika Motwani', 'Payal Rajput', 'Rakul Preet Singh', 'Murali Sharma', 'Naresh', 'Prakash Raj', 'Jisshu Sengupta', 'Ravi Kishan', 'Vennela Kishore', 'Mirchi Madhavi', 'Supriya Vinod', 'Sri Teja', 'Shriya Saran', 'Pranitha Subhash', 'Ravi Prakash', 'Devayani', 'Bhanuchander']",['M.M. Keeravaani'],['Radha Krishna Jagarlamudi'],['Sai Madhav Burra'],"['Sai Korrapati', 'Vishnuvardhan Induri']",https://yifysubtitles.org/subtitles/ntr-kathanayakudu-2019-english-yify-257570,https://www.sacnilk.com/articles/entertainment/box_office/NTR_Kathanayakudu_Box_Office_Collection_Day_Wise_Worldwide?hl=en
Anji,te,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']",15-01-2004,148,U,240000000,120000000,Flop,"['Chiranjeevi', 'Namrata Shirodkar', 'Tinnu Anand', 'Nagendra Babu', 'M. S. Narayana', 'Master Bharath']",[],['Kodi Ramakrishna'],['Satyanand'],[],https://subtitleshub.net/subtitles/movieid-187634/,http://www.buzzbasket.in/chiranjeevi-top-10-box-office-collections/
Jai Chiranjeeva,te,"['Action', 'Comedy', 'Drama']",21-12-2005,174,U,180000000,150000000,Flop,"['Chiranjeevi', 'Bhumika Chawla', 'Arbaaz Khan', 'Sameera Reddy', 'Brahmanandam', 'M. S. Narayana', 'Venu Madhav', 'Jayaprakash Reddy', 'Rahul Dev', 'Sunil Varma', 'Dharmavarupu Subramanyam', 'Tanikella Bharani', 'Shriya Sharma']",[],['K. Vijaya Bhaskar'],[],[],https://subdl.com/s/subtitle/sd50306/jai-chiranjeeva,http://www.buzzbasket.in/chiranjeevi-top-10-box-office-collections/
Stalin,te,"['Action', 'Drama']",20-09-2006,168,UA,200000000,235000000,Average,"['Chiranjeevi', 'Trisha Krishnan', 'Prakash Raj', 'Sharada', 'Khushboo', 'Anushka Shetty', 'Brahmanandam', 'Sunil Varma', 'Pradeep Ram Singh Rawat']",['Mani Sharma'],['A.R. Murugadoss'],['A.R. Murugadoss'],[],https://www.opensubtitles.com/en/subtitles/stalin-2006-dvd-rip,http://www.buzzbasket.in/chiranjeevi-top-10-box-office-collections/
Shankar Dada Zindabad,te,['Comedy'],27-07-2007,152,U,280000000,200000000,Flop,"['Chiranjeevi', 'Karishma Kotak', 'Srikanth Meka', 'Sayaji Shinde', 'Brahmanandam', 'Venu Madhav', 'Pawan Kalyan', 'Sadha', 'Ravi Teja', 'Prabhu Deva', 'Yana Gupta', 'Allu Arjun']",['Devi Sri Prasad'],['Prabhu Deva'],"['Rajkumar Hirani', 'Gopalakrishna Paruchuri', 'Paruchuri Brothers']","['Ravishankal Akkineni', 'Gemini Kiran']",https://subdl.com/s/subtitle/sd25317/shankar-dada-zindabad/english,http://www.buzzbasket.in/chiranjeevi-top-10-box-office-collections/
Sye Raa Narasimha Reddy,te,"['Action', 'Adventure', 'Drama', 'History']",02-10-2019,167,UA,2750000000,2466000000,Flop,"['Chiranjeevi', 'Sudeep', 'Vijay Sethupathi', 'Ravi Kishan', 'Jagapati Babu', 'Nayanthara', 'Tamanna Bhatia', 'Henry Maynard', 'Oscar Skagerberg', 'Mark Kitto', 'Brahmaji', 'Ranadheer', 'Nassar', 'Tanikella Bharani', 'Mukesh Rishi', 'Raghu Babu', 'Prudhviraj', 'Anand', 'Ajay Rathnam', 'Santhosh Adduri', 'Raghu Karumanchi', 'Sai Chand', 'Lakshmi Gopalaswamy', 'Pavitra Lokesh', 'Rohini', 'Niharika Konidela', 'Krishna Chaitanya', 'Ramakrishna Meka', 'Anushka Shetty', 'Amitabh Bachchan']","['Julius Packiam', 'Amit Trivedi', 'Chandrabose', 'Hari Haran', 'Sachin Sudhakaran', 'Tapas Nayak', 'Sankaran']","['Surender Reddy', 'Satyam Bellamkonda', 'Naveenbandi', 'R. R. Gogu', 'Balakrishnan Thevar', 'Haari K. Chanduri']","['Bhupati Raja', 'Gopalakrishna Paruchuri', 'Sai Madhav Burra', 'Anantha Sriram', 'Sirivennela Seetharama Sastry', 'Paruchuri Brothers']","['Vakada Appa Rao', 'V. Y. Praveen Kumar', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga']",https://yifysubtitles.org/movie-imdb/tt7283064,https://www.sacnilk.com/articles/entertainment/box_office/Sye_Raa_Narasimha_Reddy_Box_Office_Collection_All_Language_Worldwide?hl=en
Ruler,te,"['Action', 'Drama']",20-12-2019,150,UA,250000000,125000000,Flop,"['Nandamuri Balakrishna', 'Sonal Chauhan', 'Vedhika', 'Bhumika Chawla', 'Chalapathi Rao', 'Jayasudha', 'Nagineedu Vellanki', 'Parag Tyagi', 'Prakash Raj', 'Raghu Babu', 'Raghu Karumanchi', 'Saptagiri', 'Sayaji Shinde', 'Dhanraj', 'Sri Sudha Bhimireddy']","['Chirantan Bhatt', 'Anurag Kulkarni', 'Anusha Mani']","['K. S. Ravikumar', 'Murali Paruchuri']","['Ramajogayya Sastry', 'Ravi Kumar Bhaskarabhatla']","['Kalyan C', 'Vatsa Nagaraja', 'C Venkateswara Rao', 'Patsa Nagaraja']",https://subdl.com/s/subtitle/sd835430/ruler,https://www.jackace.in/2019/12/Ruler-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Crew-Release-Story-And-Others.html
Paisa Vasool,te,"['Action', 'Comedy']",01-09-2017,138,UA,280000000,250000000,Disaster,"['Nandamuri Balakrishna', 'Shriya Saran', 'Vikramjeet Virk', 'Kyra Dutt', 'Ali', 'Musskan Sethi', 'Kabir Bedi', 'Prudhviraj', 'Pavitra Lokesh', 'Temper Vamsi']",['Anup Rubens'],['Puri Jagannath'],['Puri Jagannath'],['Anand Prasad'],https://subdl.com/s/subtitle/sd185818/paisa-vasool-2017,https://en.wikipedia.org/wiki/Paisa_Vasool_(2017_film)
Legend,te,"['Action', 'Adventure', 'Fantasy']",28-03-2014,161,UA,350000000,660000000,Super Hit,"['Kellan Lutz', 'Liam McIntyre', 'Gaia Weiss', 'Scott Adkins', 'Roxanne McKee', 'Liam Garrigan', 'Rade Šerbedžija', 'Johnathon Schaech', 'Luke Newberry', 'Kenneth Cranham', 'Sarai Givaty', 'Dimiter Doichinov', 'Nikolai Sotirov', 'Radoslav Parvanov', 'Spencer Wilding', 'Bashar Rahal', 'Vlado Mihailov', 'Dimo Alexiev', 'Liubomir Simeonov']","['Tuomas Kantelinen', 'Kiril Kaloyanov', 'Vladimir Kaloyanov', 'Vicki Vandegrift', 'Jason Gaya', 'Chris Diebold', 'Kailand C. Reilly', 'Michael Baird', 'Angela Hemingway', 'Steven Iba', 'Mark Skillingberg']","['Renny Harlin', 'Shelly Stoyanova', 'Mila Maslarova']","['Sean Hood', 'Renny Harlin', 'Daniel Giat', 'Giulio Steve']","['Boaz Davidson', 'Les Weldon', 'Danny Lerner', 'Avi Lerner', 'John Thompson', 'Trevor Short', 'Kate Dowd', 'Marianne Stanicheva', 'Giulio Steve', 'Denitza Daverova']",https://subdl.com/s/subtitle/sd12198/legend-2014/english,https://bestoftheyear.in/movie/legend/
Chennakesava Reddy,te,"['Action', 'Drama']",25-09-2002,143,UA,40000000,230000000,Average,"['Nandamuri Balakrishna', 'Brahmanandam', 'Devayani', 'Shriya Saran', 'Tabu']",['Mani Sharma'],['V. V. Vinayak'],['Gopalakrishna Paruchuri'],['Bellamkonda Suresh'],https://subdl.com/s/subtitle/sd84719/chennakeshava-reddy,https://www.teluguace.com/2020/02/balakrishna-highest-grossing-movies-box-office.html
Narasimha Naidu,te,"['Action', 'Drama']",11-01-2001,161,A,200000000,324000000,Super Hit,"['Nandamuri Balakrishna', 'Simran', 'Preeti Jhangiani', 'Mukesh Rishi', 'Flora Saini', 'Jayaprakash Reddy', 'Tanikella Bharani', 'Brahmanandam', 'Shivaji Raja', 'Achyuth']",[],['B. Gopal'],['Paruchuri Brothers'],[],https://subdl.com/s/subtitle/sd117111/narasimha-naidu,"https://www.youtube.com/watch?v=X0-0jthuyNo
https://www.youtube.com/watch?v=X0-0jthuyNo"
Run Raja Run,te,"['Comedy', 'Drama', 'Thriller']",01-08-2014,137,UA,40000000,200000000,Blockbuster,"['Sharwanand', 'Seerat Kapoor', 'Adivi Sesh', 'Sampath Raj', 'Jayaprakash', 'Kota Srinivasa Rao', 'Nellore Sudharshan']",[],['Sujeeth'],['Sujeeth'],[],http://www.cinemasubtitles.in/subtitles/telugu-movie-cinema/Run-Raja-Run-(2014)/0c9fdcb5-af58-4c7d-9de2-aa16fd77e1dd,https://www.youtube.com/watch?v=xM8Mjl7u2Lw
Evaru,te,"['Crime', 'Drama', 'Thriller']",15-08-2019,118,UA,100000000,350000000,Blockbuster,"['Adivi Sesh', 'Regina Cassandra', 'Naveen Chandra', 'Murali Sharma', 'Pavitra Lokesh', 'Nihal Kodhaty', 'Vinay Varma']","['Sricharan Pakala', 'J.R. Ethiraj']",['Venkat Ramji'],['Abburi Ravi'],"['Krishnakanth Kamineni', 'Param V Potluri', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga', 'Kavin Anne', 'Pearl V. Potluri']",http://www.elsubtitle.com/title/tt10545484/,https://www.youtube.com/watch?v=xM8Mjl7u2Lw
Mahanubhavudu,te,"['Comedy', 'Drama', 'Romance']",29-09-2017,151,UA,250000000,300000000,Hit,"['Sharwanand', 'Mehreen Pirzada', 'Vennela Kishore', 'Nassar', 'Raghu Babu', 'Kalyani Natarajan', 'Duvvasi Mohan']",['S. Thaman'],['Maruthi Dasari'],['Maruthi Dasari'],['Vamsi Krishna Reddy'],http://www.elsubtitle.com/title/tt7268732/,https://www.jackace.in/2017/08/Mahanubhavudu-Box-Office-Budget-Cast-Hit-Flop-Posters-Release-Story.html
Padi Padi Leche Manasu,te,"['Drama', 'Romance']",21-12-2018,158,U,230000000,195000000,Flop,"['Sharwanand', 'Sai Pallavi', 'Murali Sharma', 'Priya Raman', 'Vennela Kishore', 'Darbha Appaji Ambarisha', 'Sunil Varma', 'Kalpika Ganesh', 'Suhas', 'Priyadarshi Pullikonda', 'Sampath Raj', 'Satyam Rajesh', 'Noel Sean', 'Ajay', 'Ravi Kale', 'Kalyani Natarajan', 'Pithamagan Mahadevan', 'Kadambari Kiran', 'Shatru']","['Vishal Chandrasekhar', 'A M Rahmathulla']",['Hanu Raghavapudi'],['Hanu Raghavapudi'],"['Sudhakar Cherukuri', 'Prasad Chukkapally', 'Chandrasekhar Ravipati']",https://yifysubtitles.org/movie-imdb/tt8093952,https://en.wikipedia.org/wiki/Padi_Padi_Leche_Manasu
Ranarangam,te,"['Action', 'Crime', 'Drama']",15-08-2019,138,UA,200000000,159500000,Disaster,"['Sharwanand', 'Kajal Agarwal', 'Kalyani Priyadarshan', 'Atul Kulkarni', 'Brahmaji', 'Subbaraju', 'Devayani', 'Arun Vijay', 'Madhav Vaze', 'Aadarsh Balakrishna', 'Rajiv Kanakala', 'Murali Sharma', 'Raja Ravindra', 'Nellore Sudharshan', 'Raja Chembolu', 'Kalpalatha']","['Prashant Pillai', 'Renganaath Ravee', 'Karthik Rodriguez']","['Sudheer Varma', 'Dasari Carthyk']","['Chaitanya Krishna', 'Ramajogayya Sastry', 'Praveen Varma']","['Suryadevara Naga Vamsi', 'PDV Prasad', 'Ramakrishna Reddy', 'Uday Bhanu Avirineni', 'Anil Kumar Vanga']",http://www.elsubtitle.com/title/tt9537082/,https://www.jackace.in/2019/08/Ranarangam-Box-Office-Budget-Hit-Flop-Predictions-Posters-Cast-Story.html
Jaanu,te,"['Drama', 'Romance']",07-02-2020,151,UA,100000000,119000000,Disaster,"['Sharwanand', 'Samantha Akkineni', 'Gouri G Kishan', 'Sai Kiran Kumar', 'Vennela Kishore', 'Raghu Babu', 'Varsha Bollamma', 'Saranya Pradeep']","['G. Suren', 'Govindh Vasantha', 'Chinmayi Sripaada', 'Pradeep Kumar', 'S Alagia Koothan']","['C. Prem Kumar', 'Rambabu Kongarapi']","['Karthik Netha', 'Sri Mani']","['Dil Raju', 'Shirish', 'Harshith Reddy']",https://moviesubtitlesrt.com/telugu-movies/jaanu-2020-english-subtitles-download/,"https://www.sacnilk.com/articles/entertainment/box_office/Jaanu_2020_Box_Office_Collection_Day_Wise_Worldwide?hl=en
https://www.telugubulletin.com/do-you-know-the-budget-of-jaanu-59001#:~:text=Jaanu%20is%20a%20remake%20of,entire%20film%20under%2010%20crores."
Venky Mama,te,"['Action', 'Comedy', 'Drama']",13-12-2019,149,UA,400000000,587000000,Hit,"['Venkatesh', 'Naga Chaitanya Akkineni', 'Raashi Khanna', 'Payal Rajput', 'Nassar', 'Prakash Raj', 'Brahmaji', 'Adithya Menon', 'Chammak Chandra', 'Kishore', 'Posani Krishna Murali', 'Rao Ramesh', 'Sampath Raj', 'Vidyullekha Raman', 'Srinivasa Reddy', 'Raghu Karumanchi', 'Raghu Babu', 'Hyper Adhi']",['S. Thaman'],['Bobby Kolli'],"['Kona Venkat', 'Janardhan Maharshi']",['Daggubati Suresh Babu'],http://www.elsubtitle.com/title/tt9564774/,https://www.sacnilk.com/articles/entertainment/box_office/Venky_Mama_Box_Office_Collection_Day_Wise_Worldwide?hl=en
